History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[[[4, 0], [9, 9], [3, 0], [6, 2]], [1, 3, 2, 1], [[5, 0], [8, 9], [3, 2], [7, 3]], [1, 0, 4, 0], [[6, 1], [8, 8], [3, 2], [7, 2]], [0, 4, 4, 2], [[6, 0], [8, 8], [3, 2], [7, 3]], [1, 4, 4, 0], [[7, 1], [8, 8], [3, 2], [7, 2]], [4, 4, 4, 2], [[7, 1], [8, 8], [3, 2], [7, 3]], [4, 4, 4, 2], [[7, 1], [8, 8], [3, 2], [7, 5]], [4, 4, 4, 0], [[7, 1], [8, 8], [3, 2], [7, 3]], [4, 4, 4, 2], [[7, 1], [8, 8], [3, 2], [6, 4]], [4, 4, 4, 3], [[7, 1], [8, 8], [3, 2], [5, 4]], [4, 4, 4, 2], [[7, 1], [8, 8], [3, 2], [5, 6]], [4, 4, 4, 0], [[7, 1], [8, 8], [3, 2], [5, 5]], [4, 4, 4, 4], [[7, 1], [8, 8], [3, 2], [5, 5]]]","[0.0, 0.014, 0.065, -0.006, -0.068, 0.47925, 0.43875, 0.47925, 0.57575, 0.60425, 0.69475, 0.008, 0.008, 0.008]","[[[[None, 1, 1, 1, 1], [None, 1, 1, None, 1], [None, 1, 2, 1, 1], [None, 1, 1, 2, 1], [None, 1, 1, 1, 1]], [6, 1]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, None, None, None, 2], [None, None, None, None, None], [None, None, None, None, None]], [7, None]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, None, None, None], [None, None, None, None, None]], [7, None]], [[[None, None, None, None, 1], [None, 1, 1, 1, None], [None, 1, 2, None, 1], [None, 1, None, None, None], [None, None, 1, 1, None]], [7, 1]], 'no_drones']",37.64394397940487,0.6363636363636364,0.375,"[0.0, 0.014, 0.065, -0.006, -0.068, 0.47925, 0.43875, 0.47925, 0.57575, 0.60425, 0.69475, 0.008, 0.008, 0.008]","[[[[None, None, 1, 1, 1], [None, 1, 1, None, 1], [None, 1, 2, 1, 1], [None, 1, 1, 2, 1], [None, 1, 1, 1, 1]], [6, 1]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, None, None, 1, 2], [None, 1, None, None, None], [None, None, None, None, None]], [7, None]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, None, None, None], [None, None, None, None, None]], [7, None]], [[[None, None, None, None, None], [None, 1, 1, None, 1], [None, 1, 2, None, 1], [None, 1, None, 1, None], [None, 1, 1, 1, 1]], [7, 1]], 'no_drones']",39.01578277628869,0.6363636363636364,0.40384615384615385,"[0.0, 0.0, 0.0, 0.60025, 0.57175, 0.60025, 0.5515, 0.57475, 0.683, 0.008, 0.008, 0.008]","[[[[None, None, None, None, None], [None, 1, 1, None, 1], [None, None, 2, None, 2], [None, None, None, None, None], [None, None, None, None, None]], [7, 1]], [[[None, None, 1, None, 1], [None, 1, 1, None, None], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, None]], [7, None]], [[[None, 1, 1, None, None], [None, 1, 1, None, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [None, 1]], 'no_drones']",27.29144988115877,0.7272727272727273,0.5
"[[[5, 5], [4, 8], [1, 7], [3, 8]], [4, 4, 0, 4], [[5, 5], [4, 8], [0, 6], [3, 8]], [4, 4, 1, 3], [[5, 5], [4, 8], [1, 6], [1, 8]], [4, 4, 4, 1], [[5, 5], [4, 8], [1, 6], [2, 7]], [4, 4, 4, 1], [[5, 5], [4, 8], [1, 6], [4, 7]], [4, 4, 4, 1], [[5, 5], [4, 8], [1, 6], [5, 6]], [0, 4, 4, 4], [[5, 4], [4, 8], [1, 6], [5, 6]], [1, 4, 4, 4], [[6, 5], [4, 8], [1, 6], [5, 6]], [0, 4, 4, 4], [[6, 3], [4, 8], [1, 6], [5, 6]], [1, 4, 4, 0], [[7, 2], [4, 8], [1, 6], [5, 4]], [4, 4, 4, 2], [[7, 2], [4, 8], [1, 6], [5, 6]], [4, 4, 4, 0], [[7, 2], [4, 8], [1, 6], [5, 4]], [4, 4, 4, 2], [[7, 2], [4, 8], [1, 6], [6, 5]]]","[0.0, 0.0, 0.0, 0.034, 0.009, 0.034]","[[[[None, None, None, None, 2], [1, 1, None, 1, 1], [None, None, 2, None, None], [None, None, None, None, None], [None, None, None, None, None]], [7, 2]], 'no_drones']",6.511801681481302,0.9090909090909091,0.23076923076923073,"[0.0, 0.0, 0.0, 0.034, 0.009, 0.034]","[[[[1, None, None, 1, 2], [1, 1, 1, 1, None], [None, None, 2, None, None], [1, None, None, None, None], [None, None, None, 1, None]], [7, 2]], 'no_drones']",4.6594883585348725,0.9090909090909091,0.3846153846153846,"[-0.047, 0.64125, 0.64125, 0.0, 0.0, 0.68825, 0.0, 0.03575, 0.016, -0.034, -0.041, 0.002, 0.106, 0.12675, 0.11375, 0.034, 0.009, 0.034]","[[[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, 5]], [[[1, 1, None, 1, 1], [1, 1, 1, 1, 2], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [5, 5]], [[[None, 1, 1, None, 1], [1, 1, 1, 1, 1], [None, 1, 2, None, 2], [None, None, 1, 1, None], [None, None, None, 1, None]], [5, None]], [[[1, 1, 1, None, None], [1, 1, 1, 2, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, 1]], [None, 5]], [[[None, 1, None, 1, None], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, 2]], 'no_drones']",32.563367617316544,0.5454545454545454,0.8307692307692307
"[[[5, 3], [3, 4], [6, 4], [9, 1]], [1, 0, 1, 3], [[6, 4], [4, 3], [7, 3], [8, 2]], [2, 3, 2, 0], [[6, 5], [3, 2], [7, 5], [8, 0]], [3, 4, 0, 3], [[5, 6], [3, 2], [7, 3], [7, 0]], [0, 4, 0, 2], [[6, 5], [3, 2], [7, 1], [7, 2]], [4, 4, 4, 2], [[6, 5], [3, 2], [7, 1], [7, 4]], [3, 4, 4, 1], [[5, 6], [3, 2], [7, 1], [8, 3]], [0, 4, 4, 2], [[5, 5], [3, 2], [7, 1], [7, 4]], [4, 4, 4, 1], [[5, 5], [3, 2], [7, 1], [8, 5]], [4, 4, 4, 0], [[5, 5], [3, 2], [7, 1], [9, 4]], [4, 4, 4, 3], [[5, 5], [3, 2], [7, 1], [8, 5]], [4, 4, 4, 0], [[5, 5], [3, 2], [7, 1], [8, 3]], [4, 4, 4, 2], [[5, 5], [3, 2], [7, 1], [8, 5]]]","[-0.005, 0.219, -0.002, 0.0, 0.0, 0.0895, -0.055, 0.078, -0.00575, 0.16575, 0.2905, 0.36375, 0.36375, 0.50025, 0.47275, 0.27275, 0.23275, 0.27275]","[[[[1, None, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [5, 6]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, 1]], [6, 5]], [[[1, None, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [5, 6]], [[[1, None, None, None, None], [1, 1, None, None, None], [None, None, 2, None, None], [None, None, None, None, None], [None, None, None, 1, 1]], [5, 5]], [[[None, 1, None, None, 1], [1, 1, 1, None, 1], [1, 1, None, None, 1], [None, None, None, None, 1], [None, None, None, None, None]], [5, 5]], 'no_drones']",149.24086245521903,0.5454545454545454,0.6615384615384616,"[-0.005, 0.219, -0.002, 0.0, 0.0, 0.0895, -0.055, 0.078, -0.00575, 0.186, 0.2905, 0.36375, 0.36375, 0.50025, 0.47275, 0.27275, 0.23275, 0.27275]","[[[[1, None, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [None, 6]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, 1]], [6, 5]], [[[1, None, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [5, 6]], [[[1, None, None, None, None], [1, 1, None, None, None], [None, 1, 2, None, None], [None, 1, 1, 1, 1], [None, None, 1, 1, None]], [5, 5]], [[[1, None, None, None, 1], [1, 1, None, None, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [5, 5]], 'no_drones']",38.86259833816439,0.5454545454545454,0.7384615384615385,"[0.0, 0.0, 0.0, 0.36375, 0.50025, 0.47275, 0.27275, 0.23275, 0.27275]","[[[[1, None, None, None, 1], [1, 1, 1, None, None], [1, 1, 2, None, None], [1, 1, 1, 1, None], [None, 2, None, None, None]], [5, 5]], [[[1, None, None, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, None]], [5, None]], 'no_drones']",21.41559018753469,0.8181818181818181,0.6730769230769231
"[[[8, 3], [0, 0], [5, 3], [5, 0]], [4, 3, 2, 3], [[8, 3], [0, 1], [6, 4], [4, 1]], [0, 2, 3, 3], [[9, 2], [0, 3], [5, 4], [2, 1]], [3, 1, 4, 1], [[8, 1], [1, 2], [5, 4], [3, 2]], [4, 2, 2, 4], [[8, 1], [1, 3], [5, 6], [3, 2]], [4, 1, 0, 0], [[8, 1], [2, 2], [5, 5], [3, 0]], [4, 1, 4, 0], [[8, 1], [3, 3], [5, 5], [3, 0]], [4, 0, 4, 2], [[8, 1], [3, 2], [5, 5], [2, 1]], [4, 4, 4, 0], [[8, 1], [3, 2], [5, 5], [2, 0]], [4, 3, 4, 1], [[8, 1], [2, 2], [5, 5], [4, 0]], [4, 1, 4, 3], [[8, 1], [3, 3], [5, 5], [3, 0]], [4, 0, 4, 2], [[8, 1], [3, 2], [5, 5], [3, 2]], [4, 4, 4, 4], [[8, 1], [3, 2], [5, 5], [3, 2]]]","[0.0, 0.0, 0.0]",['no_drones'],0.8141359677538276,1.0,1.0,"[0.0, 0.0, 0.0]",['no_drones'],0.8958749221637845,1.0,1.0,"[0.0, 0.0, 0.0]",['no_drones'],0.8181981844827533,1.0,1.0
"[[[8, 1], [5, 7], [9, 6], [1, 4]], [4, 0, 0, 1], [[8, 1], [5, 5], [9, 5], [2, 5]], [4, 4, 0, 3], [[8, 1], [5, 5], [9, 4], [1, 4]], [4, 4, 3, 1], [[8, 1], [5, 5], [8, 5], [2, 4]], [4, 4, 0, 0], [[8, 1], [5, 5], [8, 3], [2, 2]], [4, 4, 2, 1], [[8, 1], [5, 5], [8, 5], [3, 3]], [4, 4, 0, 0], [[8, 1], [5, 5], [8, 3], [3, 1]], [4, 4, 2, 4], [[8, 1], [5, 5], [8, 5], [3, 1]], [4, 4, 0, 4], [[8, 1], [5, 5], [9, 4], [3, 1]], [4, 4, 3, 4], [[8, 1], [5, 5], [8, 5], [3, 1]], [4, 4, 0, 4], [[8, 1], [5, 5], [9, 4], [3, 1]], [4, 4, 3, 4], [[8, 1], [5, 5], [8, 5], [3, 1]], [4, 4, 0, 4], [[8, 1], [5, 5], [9, 4], [3, 1]]]","[0.0, 0.0, 0.0, 0.6645, 0.6955, 0.6645, 0.6425, 0.66575, 0.6425, 0.129, 0.189, 0.129]","[[[[None, None, None, None, None], [None, None, 1, None, None], [None, None, None, None, 2], [None, None, 1, 1, None], [None, None, None, None, None]], [8, 1]], [[[None, None, 1, None, None], [None, None, 1, None, None], [None, 1, 2, None, None], [None, None, 1, 1, 1], [None, None, None, None, None]], [8, 1]], [[[None, None, 1, 1, 1], [None, 1, 1, None, 1], [None, 1, None, 1, None], [None, None, 1, 1, 1], [None, None, None, None, None]], [None, 1]], 'no_drones']",22.832364045083523,0.7272727272727273,0.2948717948717949,"[0.6575, 0.6455, 0.6195, 0.6195, 0.6225, 0.6195, 0.6225, 0.6195, 0.6225, 0.6645, 0.6955, 0.6645, 0.129, 0.189, 0.129]","[[[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, None]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, None]], [[[None, 1, 1, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, None]], [[[None, None, 1, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [None, 1]], 'no_drones']",34.818348904140294,0.6363636363636364,0.40384615384615385,"[0.0, 0.0, 0.0, 0.6645, 0.6955, 0.6645, 0.6645, 0.6955, 0.6645, 0.129, 0.189, 0.129]","[[[[None, None, None, 1, None], [None, 1, 1, 1, 1], [None, None, 2, None, 2], [None, None, 1, None, None], [None, None, None, None, None]], [8, 1]], [[[None, None, 1, None, None], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], [[[None, None, 1, 1, 1], [None, 1, 1, None, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'no_drones']",24.452627072110772,0.7272727272727273,0.44871794871794873
"[[[7, 3], [5, 6], [5, 4], [9, 0]], [0, 4, 3, 3], [[7, 1], [5, 6], [4, 5], [8, 1]], [4, 4, 0, 2], [[7, 1], [5, 6], [3, 4], [9, 2]], [4, 4, 0, 2], [[7, 1], [5, 6], [3, 2], [9, 4]], [4, 0, 4, 3], [[7, 1], [5, 5], [3, 2], [8, 3]], [4, 4, 4, 2], [[7, 1], [5, 5], [3, 2], [8, 5]], [4, 4, 4, 0], [[7, 1], [5, 5], [3, 2], [8, 3]], [4, 4, 4, 2], [[7, 1], [5, 5], [3, 2], [9, 4]], [4, 4, 4, 3], [[7, 1], [5, 5], [3, 2], [7, 4]], [4, 4, 4, 1], [[7, 1], [5, 5], [3, 2], [9, 4]], [4, 4, 4, 3], [[7, 1], [5, 5], [3, 2], [7, 4]], [4, 4, 4, 1], [[7, 1], [5, 5], [3, 2], [8, 3]], [4, 4, 4, 2], [[7, 1], [5, 5], [3, 2], [8, 4]]]","[0.2625, 0.46025, 0.41175, 0.47925, 0.47925, 0.46075, 0.60425, 0.60425, 0.60425, 0.164, 0.164, 0.164]","[[[[None, 1, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, 1, None, None, None], [None, None, None, None, None]], [7, None]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, None], [None, None, None, None, None], [None, None, 1, None, None]], [7, None]], [[[None, None, None, None, 1], [None, 1, 1, 1, None], [None, 1, None, 1, 1], [None, None, None, 1, 1], [None, None, None, 1, 1]], [None, None]], 'no_drones']",26.49803203623742,0.7272727272727273,0.3333333333333333,"[0.0, 0.0, 0.0, 0.60425, 0.60425, 0.60425, 0.164, 0.164, 0.164]","[[[[None, None, None, None, None], [None, 1, 1, None, 1], [None, None, 2, None, None], [None, None, None, None, 2], [None, None, None, None, None]], [7, 1]], [[[None, 1, 1, None, 1], [None, 1, 1, None, 1], [None, 1, None, 1, None], [None, 1, 1, 1, 1], [None, None, 1, 1, 1]], [7, None]], 'no_drones']",12.356082023121417,0.8181818181818181,0.40384615384615385,"[0.25, 0.45625, 0.40375, 0.60425, 0.60425, 0.55775, 0.60425, 0.60425, 0.60425, 0.164, 0.164, 0.164]","[[[[None, None, None, None, None], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, None, None, None], [None, None, 1, None, 1]], [7, None]], [[[None, None, 1, None, None], [None, 1, 1, 1, None], [None, 1, 2, None, None], [None, None, None, None, None], [None, 1, 1, 1, None]], [7, 1]], [[[None, None, 1, None, None], [None, 1, 1, 1, None], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [7, 1]], 'no_drones']",32.76544028520584,0.7272727272727273,0.44871794871794873
"[[[3, 0], [9, 0], [3, 7], [1, 3]], [2, 3, 4, 1], [[3, 2], [8, 1], [3, 7], [2, 4]], [0, 4, 4, 4], [[3, 0], [8, 1], [3, 7], [2, 4]], [2, 4, 4, 0], [[2, 1], [8, 1], [3, 7], [1, 3]], [0, 4, 4, 1], [[1, 0], [8, 1], [3, 7], [3, 3]], [1, 4, 4, 4], [[2, 0], [8, 1], [3, 7], [3, 3]], [1, 4, 4, 4], [[4, 0], [8, 1], [3, 7], [3, 3]], [3, 4, 4, 4], [[3, 0], [8, 1], [3, 7], [3, 3]], [2, 4, 4, 4], [[3, 1], [8, 1], [3, 7], [3, 3]], [4, 4, 4, 1], [[3, 1], [8, 1], [3, 7], [4, 4]], [4, 4, 4, 1], [[3, 1], [8, 1], [3, 7], [6, 4]], [4, 4, 4, 3], [[3, 1], [8, 1], [3, 7], [5, 5]], [4, 4, 3, 4], [[3, 1], [8, 1], [2, 8], [5, 5]]]","[0.0, 0.0, 0.0, -0.0055, 0.014, 0.007, -0.066, -0.117, -0.0875, 0.4305, 0.23225, 0.6135, 0.0875, 0.0875, 0.0625]","[[[[None, 1, 1, 1, 1], [None, 1, None, 1, 2], [None, 1, 2, None, None], [None, None, None, 1, None], [None, None, None, None, None]], [2, None]], [[[None, None, 1, 1, 1], [None, None, 1, None, 1], [None, None, 2, 1, 1], [None, None, 1, 1, 1], [None, None, 1, 1, 1]], [2, 0]], [[[None, 1, None, 1, None], [None, 1, 1, 1, 1], [None, None, 2, None, 2], [None, None, 1, None, None], [None, None, None, None, None]], [3, 1]], [[[None, 1, None, 1, 1], [None, 1, 1, 1, 1], [None, 1, None, None, 1], [None, 1, 1, 1, 1], [None, None, 1, None, 1]], [None, 1]], 'no_drones']",16.638565977104008,0.6363636363636364,0.4807692307692308,"[0.0, 0.0, 0.0, -0.0055, 0.014, 0.007, -0.066, -0.117, -0.0875, 0.4305, 0.23225, 0.6195, 0.0875, 0.0875, 0.0625]","[[[[None, 1, 1, 1, 1], [None, 1, None, 1, 2], [None, 1, 2, None, None], [None, 1, None, None, None], [None, 1, 1, None, None]], [2, None]], [[[None, None, 1, 1, 1], [None, None, 1, None, 1], [None, None, 2, 1, 1], [None, None, 1, 1, 1], [None, None, 1, 1, 1]], [2, 0]], [[[None, 1, None, 1, 1], [None, 1, 1, 1, 1], [None, None, 2, None, 2], [None, None, None, None, None], [None, None, None, None, None]], [3, 1]], [[[None, 1, None, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, 1], [None, 1, 1, None, 1], [None, 1, None, None, 1]], [3, None]], 'no_drones']",20.104058959521353,0.6363636363636364,0.49038461538461536,"[0.0, -0.01275, 0.0, -0.0055, 0.014, 0.007, -0.066, -0.117, -0.0875, 0.4305, 0.23225, 0.6195, 0.0875, 0.0875, 0.0625]","[[[[None, 1, 1, 1, 1], [None, 1, None, 1, None], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [2, 1]], [[[None, None, 1, 1, 1], [None, None, 1, None, 1], [None, None, 2, 1, 1], [None, None, 1, 1, 1], [None, None, 1, 1, 1]], [2, 0]], [[[None, 1, None, None, 1], [None, 1, 1, 1, 1], [None, None, 2, None, 2], [None, None, None, None, None], [None, None, None, None, None]], [3, 1]], [[[None, 1, None, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, 1], [None, 1, 1, None, 1]], [3, 1]], 'no_drones']",19.74980870820582,0.6363636363636364,0.5384615384615385
"[[[9, 4], [5, 4], [8, 3], [2, 4]], [4, 4, 0, 0], [[9, 4], [5, 4], [8, 1], [1, 3]], [3, 4, 4, 1], [[8, 3], [5, 4], [8, 1], [2, 2]], [2, 4, 4, 1], [[8, 5], [5, 4], [8, 1], [4, 2]], [0, 2, 4, 3], [[8, 3], [5, 6], [8, 1], [3, 3]], [2, 0, 4, 4], [[9, 4], [6, 5], [8, 1], [3, 3]], [3, 4, 4, 4], [[7, 4], [6, 5], [8, 1], [3, 3]], [1, 3, 4, 4], [[8, 5], [5, 5], [8, 1], [3, 3]], [0, 4, 4, 0], [[9, 4], [5, 5], [8, 1], [4, 2]], [3, 4, 4, 3], [[8, 3], [5, 5], [8, 1], [3, 2]], [2, 4, 4, 4], [[8, 5], [5, 5], [8, 1], [3, 2]], [0, 4, 4, 4], [[8, 3], [5, 5], [8, 1], [3, 2]], [2, 4, 4, 4], [[9, 4], [5, 5], [8, 1], [3, 2]]]","[-0.013, -0.008, 0.007, -0.02775, -0.03525, 0.0015, -0.03575, -0.041, -0.03375, -0.027, -0.0195, -0.00425, 0.00675, -0.00225, -0.02775, 0.15875, 0.10625, 0.15875]","[[[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, None, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 5]], [[[1, 1, 1, None, None], [1, None, 1, 1, None], [2, None, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[None, 1, 1, None, 1], [None, 1, 1, 1, None], [1, 1, 2, 1, 1], [None, None, None, None, None], [None, None, None, None, None]], [9, 4]], [[[None, None, None, None, None], [1, 1, 1, None, None], [1, 1, 2, None, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [7, 4]], [[[1, None, 1, None, 1], [1, 1, 1, None, 1], [None, 1, 2, 1, 1], [1, 1, 1, None, None], [None, None, None, None, None]], [8, 3]], 'no_drones']",42.55359183717519,0.5454545454545454,0.5538461538461539,"[0.0, 0.0, -0.0195, 0.00675, -0.00225, -0.02775, 0.15875, 0.10625, 0.15875]","[[[[None, 1, 1, 1, 1], [1, 1, 1, 2, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [None, 4]], [[[1, None, None, 1, 1], [1, 1, 1, None, 1], [2, None, 2, None, 1], [None, None, None, None, None], [None, None, None, None, None]], [None, 3]], 'no_drones']",11.117070033214986,0.8181818181818181,0.6730769230769231,"[0.0, 0.0, -0.0195, 0.00675, -0.00225, -0.02775, 0.15875, 0.10625, 0.15875]","[[[[None, 1, 1, 1, 1], [1, 1, 1, 2, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [7, 4]], [[[1, None, 1, None, 1], [1, 1, 1, 1, 1], [2, 1, None, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], 'no_drones']",11.60770327039063,0.8181818181818181,0.7692307692307692
"[[[2, 9], [2, 3], [6, 1], [2, 5]], [0, 4, 1, 2], [[1, 8], [2, 3], [7, 2], [2, 6]], [1, 4, 4, 3], [[2, 7], [2, 3], [7, 2], [1, 7]], [1, 4, 4, 0], [[3, 8], [2, 3], [7, 2], [1, 5]], [4, 0, 4, 2], [[3, 8], [2, 2], [7, 2], [2, 6]], [4, 1, 4, 3], [[3, 8], [3, 3], [7, 2], [1, 5]], [4, 0, 4, 2], [[3, 8], [3, 1], [7, 2], [0, 6]], [4, 4, 4, 1], [[3, 8], [3, 1], [7, 2], [1, 6]], [1, 4, 4, 4], [[5, 8], [3, 1], [7, 2], [1, 6]], [3, 4, 4, 4], [[3, 8], [3, 1], [7, 2], [1, 6]], [1, 4, 4, 4], [[4, 9], [3, 1], [7, 2], [1, 6]], [0, 4, 4, 4], [[4, 8], [3, 1], [7, 2], [1, 6]], [4, 4, 4, 4], [[4, 8], [3, 1], [7, 2], [1, 6]]]","[0.0, 0.0, 0.0, 0.152, 0.152, -0.022, -0.14625, -0.001, 0.01825, 0.10875, 0.045, 0.05875]","[[[[1, 1, 1, 1, None], [None, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [3, 8]], [[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [None, None, 2, 1, None], [None, None, None, None, None], [None, None, None, None, None]], [5, 8]], [[[None, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, None, None, None], [None, None, None, None, None], [None, None, None, None, None]], [None, None]], 'no_drones']",16.68100602272898,0.7272727272727273,0.5128205128205129,"[0.0, 0.0, 0.0, 0.152, 0.152, -0.022, -0.0545, -0.0375, -0.014, 0.10875, 0.045, 0.05875]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [3, 8]], [[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [None, 1, None, None, None], [None, 1, None, None, None]], [5, None]], [[[None, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [None, 8]], 'no_drones']",16.136082448996603,0.7272727272727273,0.6923076923076922,"[0.0, 0.0, 0.0, 0.152, 0.152, -0.022, -0.0545, -0.0375, -0.014, 0.10875, 0.045, 0.05875]","[[[[1, 1, 1, None, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [3, None]], [[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [None, None, 2, 1, None], [1, None, None, None, None], [1, 1, 1, 1, None]], [5, 8]], [[[None, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [1, 1, 1, 1, None]], [None, 8]], 'no_drones']",18.991428804583848,0.7272727272727273,0.705128205128205
