PI,,holes,Proportion
60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

70-3,Action : 3,0.9159654399999732
,Other actions: Best,0.9615385599999731
,Other actions: Average,"[0.9391846399999705, 0.9615385599999731, 0.9414809599999764]",0.9474013866666399

60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

70-3,Action : 3,0.9159654399999732
,Other actions: Best,0.9615385599999731
,Other actions: Average,"[0.9391846399999705, 0.9615385599999731, 0.9414809599999764]",0.9474013866666399

60-0,Action : 0,0.8656486399999718
,Other actions: Best,0.7444710399999961
,Other actions: Average,"[0.7444710399999961, 0.3270809599999928, 0.5958169599999734]",0.5557896533333208

PI,,holes,Proportion
32-3,Action : 3,0.621995519999993
,Other actions: Best,0.5153689599999932
,Other actions: Average,"[0.4447436799999967, 0.23376383999999786, 0.5153689599999932]",0.39795882666666255

22-2,Action : 2,0.5989862399999973
,Other actions: Best,0.5088793599999928
,Other actions: Average,"[0.2223667199999958, 0.5088793599999928, 0.4093004799999996]",0.38018218666666276

32-3,Action : 3,0.621995519999993
,Other actions: Best,0.5153689599999932
,Other actions: Average,"[0.4447436799999967, 0.23376383999999786, 0.5153689599999932]",0.39795882666666255

33-0,Action : 0,0.5882367999999968
,Other actions: Best,0.5043993599999921
,Other actions: Average,"[0.36585215999999976, 0.2048972799999958, 0.5043993599999921]",0.3583829333333292

23-2,Action : 2,0.6158796799999942
,Other actions: Best,0.6777779199999884
