History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, -1, 0, -1]], 2, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, 1, -1, 0, -1]], 2, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, 0, -1, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, 1, -1, 0, -1]], 3, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, 0, -1, 0, 0], [0, 0, -1, 1, 1, 0, 0], [-1, 0, 1, 1, -1, 0, -1]], 0, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, -1, -1, 0, 0], [1, 0, -1, 1, 1, 0, 0], [-1, 0, 1, 1, -1, 0, -1]], 6, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 1, 0, 0], [0, 0, 1, -1, -1, 0, 0], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, 0, -1]], 0, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [-1, 0, -1, 0, 1, 0, 0], [1, 0, 1, -1, -1, 0, 0], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, 0, -1]], 0, [[0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [-1, 0, -1, -1, 1, 0, 0], [1, 0, 1, -1, -1, 0, 0], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, 0, -1]], 0, [[1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [-1, 0, -1, -1, 1, 0, 0], [1, 0, 1, -1, -1, 0, 0], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, -1, -1]], 6, [[1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [-1, 0, -1, -1, 1, 0, -1], [1, 0, 1, -1, -1, 0, 1], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, -1, -1]], 6, [[1, 0, 0, 0, 0, 0, -1], [1, 0, 0, 0, 0, 0, 1], [-1, 0, -1, -1, 1, 0, -1], [1, 0, 1, -1, -1, 0, 1], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, -1, -1]], 3, [[1, 0, 0, 0, 0, 0, -1], [1, 0, -1, 1, 0, 0, 1], [-1, 0, -1, -1, 1, 0, -1], [1, 0, 1, -1, -1, 0, 1], [1, 0, -1, 1, 1, 0, 1], [-1, -1, 1, 1, -1, -1, -1]], 5, [[1, 0, 0, 0, 0, 0, -1], [1, 0, -1, 1, -1, 0, 1], [-1, 0, -1, -1, 1, 0, -1], [1, 0, 1, -1, -1, 0, 1], [1, 0, -1, 1, 1, 1, 1], [-1, -1, 1, 1, -1, -1, -1]]]","[0.00534, 0.0, 0.0, 0.00583, 0.0, 0.0, 0.04316, 0.03562, -0.07222, 0.28222, 0.01, 0.225]","[[[None, None, None, None, None, None, None], [None, None, 0, None, 0, None, None], [None, None, None, None, 1, None, None], [None, None, 1, 0, None, None, None], [0, None, None, 1, 1, None, 0], [None, 0, 1, 1, None, 0, None]], [[None, None, None, None, None, None, None], [0, None, 0, None, 0, None, None], [None, None, None, 0, 1, None, None], [1, None, 1, None, None, None, 0], [1, 0, None, 1, 1, None, 1], [None, None, 1, 1, None, 0, None]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, 0], [None, None, -1, -1, None, None, None], [None, None, None, -1, None, None, None], [None, None, None, None, None, None, None], [None, -1, 1, 1, -1, -1, -1]], 'win']",10.595906825736165,0.7272727272727273,0.6829268292682927,"[0.00534, 0.0, 0.0, 0.00583, 0.0, 0.0, 0.04316, 0.03562, -0.07222, 0.28222, 0.01, 0.225]","[[[None, None, None, None, None, None, None], [None, None, 0, None, 0, None, None], [None, None, None, None, 1, None, None], [None, None, 1, 0, None, None, None], [0, None, None, 1, 1, None, 0], [None, 0, 1, 1, None, 0, None]], [[None, None, None, None, None, None, None], [0, None, 0, None, 0, None, None], [None, None, None, 0, 1, None, None], [1, None, 1, None, None, None, 0], [1, 0, None, 1, 1, None, 1], [None, None, 1, 1, None, 0, None]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, 0], [None, None, -1, -1, None, None, None], [None, None, None, -1, None, None, None], [None, None, None, None, None, None, None], [-1, -1, None, None, None, -1, -1]], 'win']",10.27860970236361,0.7272727272727273,0.6991869918699187,"[0.0, 0.00534, 0.0, 0.0, 0.00243, 0.0, 0.0, 0.01927, 0.02646, 0.0, 0.28222, 0.01, 0.225]","[[[None, None, None, None, None, None, None], [None, None, None, None, 0, None, None], [None, None, None, None, None, None, None], [None, None, 0, None, -1, None, None], [None, None, -1, 0, None, None, 0], [0, 0, None, None, -1, 0, -1]], [[None, None, None, None, None, None, None], [None, None, 0, None, 0, None, None], [None, None, None, 0, 1, None, None], [0, None, 1, None, None, None, None], [1, None, None, 1, 1, None, 0], [None, 0, 1, 1, None, 0, None]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, None], [-1, None, -1, -1, 1, None, None], [None, None, None, -1, -1, None, 0], [None, 0, -1, None, None, None, None], [-1, -1, None, None, -1, 0, -1]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, 0], [None, None, -1, -1, None, None, -1], [1, None, None, -1, -1, None, None], [None, None, -1, None, None, None, None], [-1, -1, None, None, -1, None, -1]], 'win']",13.570748616941273,0.6363636363636364,0.6768292682926829
"[[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, -1, 1, 0, 0, -1]], 6, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1], [0, -1, -1, 1, 0, 0, -1]], 6, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1], [0, 0, 0, -1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1], [0, -1, -1, 1, 0, 0, -1]], 2, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1], [0, 0, -1, -1, 0, 0, 1], [0, 0, 1, 1, 0, 0, 1], [0, -1, -1, 1, 0, 0, -1]], 4, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1], [0, 0, -1, -1, 0, 0, 1], [0, 0, 1, 1, 0, 0, 1], [0, -1, -1, 1, 1, -1, -1]], 4, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1], [0, 0, -1, -1, 0, 0, 1], [0, 0, 1, 1, 1, 0, 1], [-1, -1, -1, 1, 1, -1, -1]], 4, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, -1], [0, 0, -1, -1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 1], [-1, -1, -1, 1, 1, -1, -1]], 0, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, -1], [0, 0, -1, -1, 1, 0, 1], [1, 0, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]], 5, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, -1, -1], [0, 0, -1, -1, 1, 1, 1], [1, 0, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]], 5, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, -1, 1, -1, -1, -1], [0, 0, -1, -1, 1, 1, 1], [1, 0, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]], 2, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 1, 0, 0, 1, 0], [0, 0, -1, 1, -1, -1, -1], [0, 0, -1, -1, 1, 1, 1], [1, 0, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]], 2, [[0, 0, 1, 0, 0, -1, 0], [0, 0, 1, 0, 0, 1, 0], [0, 0, -1, 1, -1, -1, -1], [-1, 0, -1, -1, 1, 1, 1], [1, 0, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]], 1, [[0, 0, 1, 0, 0, -1, 0], [0, 0, 1, 0, -1, 1, 0], [0, 0, -1, 1, -1, -1, -1], [-1, 0, -1, -1, 1, 1, 1], [1, 1, 1, 1, 1, -1, 1], [-1, -1, -1, 1, 1, -1, -1]]]","[0.00292, 0.0, 0.0, 0.00583, 0.0, 0.0, 0.00292, 0.0, 0.0, 0.00646, 0.03868, 0.0, 0.1055, -0.03833, 0.61]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, 0], [None, None, 0, None, None, None, -1], [None, None, -1, -1, None, None, None], [None, 0, None, None, None, None, None], [0, -1, -1, None, 0, 0, -1]], [[None, None, None, None, None, None, None], [None, None, None, 0, 0, None, 0], [None, None, 0, None, -1, None, -1], [None, None, -1, -1, None, None, None], [0, 0, None, None, None, 0, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, 0], [None, None, -1, 1, -1, -1, -1], [0, None, -1, None, 1, None, 1], [1, 0, None, 1, None, -1, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, -1, None], [None, None, None, 0, 0, None, 0], [0, None, -1, None, None, None, None], [None, None, None, None, None, 1, None], [None, None, None, None, 1, None, None], [None, -1, -1, 1, None, -1, None]], 'win']",11.183834131807089,0.6363636363636364,0.6402439024390243,"[0.00292, 0.0, 0.0, 0.00583, 0.0, 0.0, 0.00292, 0.0, 0.0, 0.00646, 0.03868, 0.0, 0.1055, -0.03833, 0.61]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, 0], [None, None, 0, None, None, None, -1], [None, None, -1, -1, None, None, None], [None, 0, None, None, None, None, None], [0, -1, -1, None, 0, 0, -1]], [[None, None, None, None, None, None, None], [None, None, None, 0, 0, None, 0], [None, None, 0, None, -1, None, -1], [None, None, -1, -1, None, None, None], [0, 0, None, None, None, 0, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, None, None], [None, None, 0, 0, 0, None, 0], [None, None, -1, 1, -1, -1, -1], [0, None, -1, None, 1, None, 1], [1, 0, None, 1, None, -1, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, -1, None], [None, None, None, 0, 0, None, 0], [0, None, -1, None, None, None, None], [None, None, None, None, 1, 1, None], [None, None, None, None, None, None, 1], [-1, -1, -1, 1, None, None, None]], 'win']",10.684845912270248,0.6363636363636364,0.6341463414634145,"[0.0, 0.00534, 0.0, 0.0, 0.00292, 0.0, 0.0, 0.00292, 0.0, 0.0, 0.00408, 0.03429, 0.2, 0.1055, -0.03833, 0.61]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, None], [None, None, None, None, None, None, None], [None, None, None, -1, None, None, 0], [None, 0, 0, None, None, None, None], [0, -1, -1, None, 0, 0, -1]], [[None, None, None, None, None, None, None], [None, None, None, 0, None, None, 0], [None, None, 0, None, None, None, -1], [None, None, -1, -1, None, None, None], [None, 0, None, None, 0, 0, None], [0, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, None, None], [None, None, None, 0, 0, None, 0], [None, None, 0, None, -1, None, -1], [0, None, -1, -1, None, 0, None], [None, 0, None, None, None, -1, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, -1, None], [None, None, None, 0, 0, None, 0], [None, None, -1, None, -1, -1, -1], [0, None, -1, -1, None, None, None], [1, 0, None, None, None, -1, None], [-1, -1, -1, None, None, -1, -1]], [[None, None, None, None, None, -1, None], [None, None, None, 0, 0, None, 0], [0, None, -1, None, None, -1, None], [-1, None, -1, None, None, None, 1], [None, None, None, None, None, -1, None], [-1, -1, None, None, 1, -1, -1]], 'win']",14.97499088384211,0.5454545454545454,0.6487804878048781
"[[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [-1, 0, 0, 1, 0, 0, 0]], 3, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [-1, -1, 0, 1, 0, 0, 0]], 6, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [-1, -1, 0, 1, 0, -1, 1]], 6, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 1], [-1, -1, 0, 1, 0, -1, 1]], 5, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, -1, 1], [-1, -1, 0, 1, 0, -1, 1]], 5, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, -1, 0, 1, 0, -1, 1], [-1, -1, 0, 1, 0, -1, 1]], 5, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, -1, 0, 1, 0, -1, 1], [-1, -1, 0, 1, 0, -1, 1]], 0, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0], [1, 0, 0, -1, 0, 1, 0], [-1, -1, 0, 1, 0, -1, 1], [-1, -1, 0, 1, 0, -1, 1]], 2, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, 1, 0], [1, 0, 0, -1, 0, 1, 0], [-1, -1, 0, 1, 0, -1, 1], [-1, -1, 1, 1, 0, -1, 1]], 2, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, 1, 0], [1, 0, 0, -1, 0, 1, -1], [-1, -1, 1, 1, 0, -1, 1], [-1, -1, 1, 1, 0, -1, 1]], 1, [[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, 1, 0], [1, 1, 0, -1, 0, 1, -1], [-1, -1, 1, 1, 0, -1, 1], [-1, -1, 1, 1, -1, -1, 1]], 4, [[0, 0, 0, -1, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, 1, 0], [1, 1, 0, -1, 0, 1, -1], [-1, -1, 1, 1, 1, -1, 1], [-1, -1, 1, 1, -1, -1, 1]], 6, [[0, 0, 0, -1, 0, -1, 0], [0, 0, 0, -1, 0, 1, 0], [-1, 0, 0, 1, 0, 1, 1], [1, 1, -1, -1, 0, 1, -1], [-1, -1, 1, 1, 1, -1, 1], [-1, -1, 1, 1, -1, -1, 1]]]","[0.0, 0.00292, 0.0, 0.0, 0.00186, 0.0, 0.0, 0.02268, 0.29074, 0.34978, 0.04738, -0.03459, -0.04524, -0.12022, 0.13689, 0.2275]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, None], [None, None, None, None, None, None, None], [None, None, None, -1, None, None, None], [0, 0, None, None, None, None, None], [-1, -1, 0, None, 0, 0, 0]], [[None, None, None, None, None, None, None], [None, None, None, 0, None, None, None], [None, None, None, None, None, 0, None], [0, None, None, -1, None, None, 0], [-1, 0, None, None, None, -1, None], [-1, -1, 0, None, 0, -1, None]], [[None, None, None, None, None, -1, None], [None, None, None, None, None, 1, None], [0, None, None, 1, None, 1, None], [1, 0, None, None, None, 1, 0], [None, None, None, 1, None, None, 1], [None, None, 0, 1, 0, None, 1]], [[None, None, None, None, None, -1, None], [None, None, None, -1, None, 1, None], [None, None, None, 1, None, 1, None], [1, None, None, None, None, 1, None], [-1, None, None, 1, None, None, 1], [-1, -1, 1, 1, None, -1, None]], [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, 0], [None, None, None, None, 0, 1, -1], [-1, None, None, 1, 1, None, None], [None, None, None, 1, None, -1, None]], 'win']",16.825337134301662,0.5454545454545454,0.7219512195121951,"[0.0, 0.0, 0.00583, 0.0, 0.0, 0.0068, 0.0, 0.0, 0.05738, -0.03459, -0.04524, -0.12022, 0.13689, 0.2275]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, None], [None, None, None, None, None, None, None], [None, None, None, -1, None, None, None], [0, 0, None, None, None, 0, 0], [-1, -1, 0, None, 0, -1, None]], [[None, None, None, None, None, None, None], [None, None, None, 0, None, 0, None], [None, None, None, None, None, None, None], [0, 0, None, -1, None, None, 0], [-1, -1, None, None, None, -1, None], [-1, -1, 0, None, 0, -1, None]], [[None, None, None, None, None, -1, None], [0, None, None, None, None, 1, None], [-1, None, None, 1, None, 1, None], [1, 0, None, None, None, 1, 0], [None, None, 0, 1, None, None, 1], [None, None, 1, 1, 0, None, 1]], [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, 0], [None, None, None, None, 0, 1, -1], [-1, None, 1, 1, 1, None, None], [None, None, None, 1, None, -1, None]], 'win']",10.574320768937469,0.6363636363636364,0.7073170731707317,"[-0.00767, 0.0, 0.0, 0.00867, -0.0073, 0.02929, -0.12022, 0.13689, 0.2275]","[[[None, None, None, None, None, -1, None], [0, None, None, None, None, 1, None], [None, 0, None, 1, None, 1, 0], [1, 1, 0, None, None, 1, -1], [None, None, 1, 1, 0, None, 1], [None, None, 1, 1, -1, None, 1]], [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, 1, None, 1, 0], [None, 1, None, None, None, 1, -1], [None, None, 1, 1, 1, None, None], [None, None, None, None, None, None, None]], 'win']",5.369824141263962,0.8181818181818181,0.6707317073170732
"[[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, 0, 0, 0]], 3, [[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [-1, 0, -1, 1, 0, 0, 0]], 3, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [-1, 0, -1, 1, 0, 0, 0]], 5, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, -1, 0], [-1, 0, -1, 1, 0, 1, 0]], 5, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, -1, -1, 0, -1, 0], [-1, 0, -1, 1, 0, 1, 0]], 5, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, -1, -1, 0, -1, 0], [-1, 0, -1, 1, 0, 1, 0]], 4, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0], [-1, 0, -1, -1, 0, -1, 0], [-1, 0, -1, 1, 1, 1, 0]], 4, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, 0, -1, 1, 1, 1, 0]], 4, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 0], [0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, -1, -1, 1, 1, 1, 0]], 2, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, -1, 0], [0, 0, -1, 1, 1, 1, 0], [0, 0, 1, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, -1, -1, 1, 1, 1, 0]], 4, [[0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 1, -1, 0], [0, 0, -1, 1, 1, 1, 0], [-1, 0, 1, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, -1, -1, 1, 1, 1, 0]], 4, [[0, 0, 0, -1, 1, 0, 0], [0, 0, -1, 1, 1, -1, 0], [0, 0, -1, 1, 1, 1, 0], [-1, 0, 1, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, -1, -1, 1, 1, 1, 0]], 2, [[0, 0, 1, -1, 1, 0, 0], [0, 0, -1, 1, 1, -1, 0], [0, 0, -1, 1, 1, 1, 0], [-1, 0, 1, 1, -1, 1, 0], [-1, 0, -1, -1, 1, -1, 0], [-1, -1, -1, 1, 1, 1, -1]]]","[0.0034, 0.0, 0.0, 0.00741, 0.0, 0.0, 0.00741, 0.0, 0.0, 0.06645, 0.21708, 0.0, -0.28944, -0.47167, 0.0875]","[[[None, None, None, None, None, None, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, 0, None], [0, None, 0, None, None, None, None], [None, 0, None, 1, 0, 1, 0]], [[None, None, None, None, None, 0, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, 1, None], [0, None, 0, 1, None, 1, None], [None, None, None, None, 0, None, None], [None, 0, None, 1, 1, 1, 0]], [[None, None, None, None, None, 0, None], [None, None, 0, 1, 0, None, None], [None, None, None, 1, 1, 1, None], [0, None, 1, 1, None, 1, None], [None, 0, None, None, 1, None, None], [None, None, None, 1, 1, 1, 0]], [[None, None, None, None, None, None, None], [None, None, None, 1, None, None, None], [None, None, -1, None, None, 1, None], [-1, None, None, None, -1, None, None], [None, None, None, None, None, None, None], [-1, None, None, None, None, None, None]], 'win']",19.14723289012909,0.6363636363636364,0.7317073170731707,"[0.0034, 0.0, 0.0, 0.00741, 0.0, 0.0, 0.00741, 0.0, 0.0, 0.06645, 0.21708, 0.0, -0.28944, -0.47167, 0.0875]","[[[None, None, None, None, None, None, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, 0, None], [0, None, 0, None, None, None, None], [None, 0, None, 1, 0, 1, 0]], [[None, None, None, None, None, 0, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, 1, None], [0, None, 0, 1, None, 1, None], [None, None, None, None, 0, None, None], [None, 0, None, 1, 1, 1, 0]], [[None, None, None, None, None, 0, None], [None, None, 0, 1, 0, None, None], [None, None, None, 1, 1, 1, None], [0, None, 1, 1, None, 1, None], [None, 0, None, None, 1, None, None], [None, None, None, 1, 1, 1, 0]], [[None, None, None, None, None, None, None], [None, None, None, 1, None, -1, None], [None, None, -1, None, None, 1, None], [-1, None, None, None, -1, None, None], [None, None, None, None, None, None, None], [-1, None, None, None, None, None, None]], 'win']",14.607746888883412,0.6363636363636364,0.725609756097561,"[0.0, 0.00348, 0.0, 0.0, 0.0037, 0.0, 0.0, 0.00556, 0.0, 0.0, 0.0137, 0.05565, 0.14367, -0.28944, -0.47167, 0.0875]","[[[None, None, None, None, None, None, None], [None, None, None, 0, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [0, None, 0, -1, None, None, None], [-1, 0, -1, None, 0, 0, 0]], [[None, None, None, None, None, None, None], [None, None, None, 1, None, None, None], [None, None, None, 1, None, 0, None], [None, None, 0, 1, None, 1, None], [0, None, None, None, None, None, None], [None, 0, None, 1, 0, 1, 0]], [[None, None, None, None, None, 0, None], [None, None, None, 1, None, None, None], [None, None, None, 1, 0, 1, None], [0, None, 0, 1, None, 1, None], [None, None, None, None, 1, None, None], [None, 0, None, 1, 1, 1, 0]], [[None, None, None, None, 0, 0, None], [None, None, 0, 1, 1, None, None], [0, None, None, 1, 1, 1, None], [None, None, 1, 1, None, 1, None], [None, 0, None, None, 1, None, None], [None, None, None, 1, 1, 1, 0]], [[None, None, None, None, None, None, None], [None, None, -1, 1, None, None, None], [None, None, None, None, None, None, None], [-1, None, None, None, -1, 1, None], [-1, None, -1, None, None, -1, None], [-1, -1, None, None, None, None, None]], 'win']",16.361651362851262,0.5454545454545454,0.7073170731707318
