EXH,,holes,Proportion
"(14, 13, 19)-1",Action : 1,0.00016000000000000007
,Other actions: Best,0.00048
,Other actions: Average,"[0.00048, 0.0, 0.00016000000000000007]",0.00021333333333333336

EXH,,holes,Proportion
"(13, 14, 19)-2",Action : 2,0.002080000000000001
,Other actions: Best,0.00832
,Other actions: Average,"[0.008319999999999994, 0.00832, 0.002080000000000001]",0.006239999999999999

EXH,,holes,Proportion
"(14, 13, 41)-2",Action : 2,0.0
,Other actions: Best,0.00048
,Other actions: Average,"[0.00048, 0.00016000000000000007, 0.00016000000000000007]",0.00026666666666666673

EXH,,holes,Proportion
"(22, 14, 19)-2",Action : 2,0.0
,Other actions: Best,0.006239999999999999
,Other actions: Average,"[0.006239999999999999, 0.002080000000000001, 0.002080000000000001]",0.003466666666666668

EXH,,holes,Proportion
"(23, 22, 41)-1",Action : 1,0.0
,Other actions: Best,0.0
,Other actions: Average,"[0.0, 0.0, 0.0]",0.0

EXH,,specific_state: 39,Proportion
"(31, 31, 41)-1",Action : 1,0.4108799999999895
,Other actions: Best,0.41599999999999215
,Other actions: Average,"[0.4015999999999893, 0.41599999999999215, 0.4003199999999928]",0.4059733333333247

EXH,,specific_state: 39,Proportion
"(30, 31, 19)-2",Action : 2,0.35967999999999517
,Other actions: Best,0.24288000000000093
,Other actions: Average,"[0.1033600000000008, 0.23808000000000232, 0.24288000000000093]",0.1947733333333347

EXH,,specific_state: 39,Proportion
"(38, 30, 19)-3",Action : 3,0.3267199999999961
,Other actions: Best,0.2870399999999996
,Other actions: Average,"[0.12864000000000195, 0.08480000000000103, 0.2870399999999996]",0.16682666666666748

EXH,,specific_state: 39,Proportion
"(30, 38, 41)-2",Action : 2,0.35967999999999517
,Other actions: Best,0.24288000000000093
,Other actions: Average,"[0.1033600000000008, 0.23808000000000232, 0.24288000000000093]",0.1947733333333347

EXH,,specific_state: 39,Proportion
"(31, 30, 19)-1",Action : 1,0.4108799999999895
,Other actions: Best,0.41599999999999215
,Other actions: Average,"[0.4015999999999893, 0.41599999999999215, 0.4003199999999928]",0.4059733333333247

EXH,,specific_state: 39,Proportion
"(31, 31, 41)-1-(30, 31, 19)","Transition : (30, 31, 19)",0.40320000000000006
,Other transitions: Best,0.4272000000000009
,Other transitions: Average,"[0.40320000000000006, 0.4080000000000011, 0.4080000000000011, 0.4272000000000009, 0.4272000000000009]",0.41472000000000087

EXH,,specific_state: 39,Proportion
"(30, 31, 19)-2-(38, 30, 19)","Transition : (38, 30, 19)",0.25440000000000007
,Other transitions: Best,0.4272000000000009
,Other transitions: Average,"[0.25440000000000007, 0.4272000000000009, 0.4272000000000009, 0.2624, 0.2624]",0.32672000000000034

EXH,,specific_state: 39,Proportion
"(38, 30, 19)-3-(30, 38, 41)","Transition : (30, 38, 41)",0.40320000000000006
,Other transitions: Best,0.4080000000000011
,Other transitions: Average,"[0.4080000000000011, 0.2800000000000005, 0.40320000000000006, 0.08000000000000007, 0.08000000000000007]",0.25024000000000035

EXH,,specific_state: 39,Proportion
"(30, 38, 41)-2-(31, 30, 19)","Transition : (31, 30, 19)",0.4272000000000009
,Other transitions: Best,0.4272000000000009
,Other transitions: Average,"[0.25440000000000007, 0.25440000000000007, 0.4272000000000009, 0.2624, 0.2624]",0.2921600000000002

EXH,,specific_state: 39,Proportion
"(31, 30, 19)-1-(39, 31, 19)","Transition : (39, 31, 19)",0.4080000000000011
,Other transitions: Best,0.4272000000000009
,Other transitions: Average,"[0.40320000000000006, 0.40320000000000006, 0.4080000000000011, 0.4272000000000009, 0.4272000000000009]",0.4137600000000006

EXH,,win,Proportion
"(38, 30, 46, 10, 10)-3",Action : 3,0.008319999999999977
,Other actions: Best,0.024959999999999982
,Other actions: Average,"[0.0, 0.008319999999999977, 0.024959999999999982]",0.011093333333333321

EXH,,win,Proportion
"(38, 30, 46, 10, 10)-3",Action : 3,0.008319999999999977
,Other actions: Best,0.024959999999999982
,Other actions: Average,"[0.0, 0.008319999999999977, 0.024959999999999982]",0.011093333333333321

EXH,,win,Proportion
"(39, 38, 46, 11, 10)-1",Action : 1,0.09248000000000067
,Other actions: Best,0.05376000000000004
,Other actions: Average,"[0.030719999999999956, 0.05376000000000004, 0.01183999999999999]",0.032106666666666665

EXH,,win,Proportion
"(47, 39, 54, 12, 10)-2",Action : 2,0.18944000000000105
,Other actions: Best,0.31199999999999706
,Other actions: Average,"[0.10592000000000029, 0.31199999999999706, 0.06143999999999995]",0.15978666666666577

EXH,,win,Proportion
"(55, 47, 46, 13, 10)-2",Action : 2,0.5243199999999957
,Other actions: Best,0.6947199999999988
,Other actions: Average,"[0.2401600000000001, 0.6947199999999988, 0.21520000000000084]",0.38335999999999987

EXH,,win,Proportion
"(38, 30, 46, 10, 10)-3",Action : 3,0.008319999999999977
,Other actions: Best,0.024959999999999982
,Other actions: Average,"[0.0, 0.008319999999999977, 0.024959999999999982]",0.011093333333333321

EXH,,win,Proportion
"(39, 38, 46, 11, 10)-1",Action : 1,0.09248000000000067
,Other actions: Best,0.05376000000000004
,Other actions: Average,"[0.030719999999999956, 0.05376000000000004, 0.01183999999999999]",0.032106666666666665

EXH,,win,Proportion
"(47, 39, 54, 12, 10)-2",Action : 2,0.18944000000000105
,Other actions: Best,0.31199999999999706
,Other actions: Average,"[0.10592000000000029, 0.31199999999999706, 0.06143999999999995]",0.15978666666666577

EXH,,win,Proportion
"(55, 47, 46, 13, 10)-2",Action : 2,0.5243199999999957
,Other actions: Best,0.6947199999999988
,Other actions: Average,"[0.2401600000000001, 0.6947199999999988, 0.21520000000000084]",0.38335999999999987

EXH,,win,Proportion
"(38, 30, 46, 10, 10)-3",Action : 3,0.008319999999999977
,Other actions: Best,0.024959999999999982
,Other actions: Average,"[0.0, 0.008319999999999977, 0.024959999999999982]",0.011093333333333321

EXH,,win,Proportion
"(39, 38, 46, 11, 10)-1",Action : 1,0.09248000000000067
,Other actions: Best,0.05376000000000004
,Other actions: Average,"[0.030719999999999956, 0.05376000000000004, 0.01183999999999999]",0.032106666666666665

EXH,,win,Proportion
"(47, 39, 54, 12, 10)-2",Action : 2,0.18944000000000105
,Other actions: Best,0.31199999999999706
,Other actions: Average,"[0.10592000000000029, 0.31199999999999706, 0.06143999999999995]",0.15978666666666577

EXH,,win,Proportion
"(55, 47, 46, 13, 10)-2",Action : 2,0.5243199999999957
,Other actions: Best,0.6947199999999988
,Other actions: Average,"[0.2401600000000001, 0.6947199999999988, 0.21520000000000084]",0.38335999999999987

EXH,,win,Proportion
