History,sample = 10,,time (sample = 10),action sparsity (sample = 10),mean predicate sparsity (sample = 10),sample = 100,,time (sample = 100),action sparsity (sample = 100),mean predicate sparsity (sample = 100),sample = 250,,time (sample = 250),action sparsity (sample = 250),mean predicate sparsity (sample = 250)
"[[[3, 0], [0, 2], [2, 1], [8, 9]], [1, 3, 2, 0], [[5, 0], [0, 2], [2, 2], [8, 8]], [3, 3, 1, 4], [[4, 0], [0, 3], [3, 1], [8, 8]], [1, 1, 2, 4], [[5, 1], [1, 4], [4, 2], [8, 8]], [1, 1, 3, 4], [[6, 2], [2, 4], [3, 3], [8, 8]], [1, 4, 0, 4], [[7, 1], [2, 4], [3, 2], [8, 8]], [4, 4, 0, 4], [[7, 1], [2, 4], [3, 1], [8, 8]], [4, 0, 4, 4], [[7, 1], [1, 3], [3, 1], [8, 8]], [4, 1, 4, 4], [[7, 1], [2, 4], [3, 1], [8, 8]], [4, 0, 4, 4], [[7, 1], [1, 3], [3, 1], [8, 8]], [4, 1, 4, 4], [[7, 1], [3, 3], [3, 1], [8, 8]], [4, 1, 4, 4], [[7, 1], [5, 3], [3, 1], [8, 8]], [4, 2, 4, 4], [[7, 1], [5, 5], [3, 1], [8, 8]]]","[0.0, 0.0, 0.0, 0.42765, 0.5262, 0.16385, 0.35973, 0.67723, 0.67723, 0.67723, 0.67723, 0.0, 0.0, 0.01398, 0.01398]","[[[[None, 1, 1, 1, 1], [None, 1, 1, 2, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [None, 1]], [[[None, None, None, None, 1], [None, 1, 1, 1, None], [None, 1, 2, 1, None], [None, 1, None, 1, None], [None, None, 1, None, None]], [7, None]], [[[None, 1, 1, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [7, 1]], 'max_reward']",74.1543699214235,0.7272727272727273,0.6410256410256411,"[0.0, 0.0, 0.0, -0.18373, 0.31785, 0.378, 0.13163, 0.31785, 0.378, 0.13163, 0.67723, 0.67723, 0.67723, 0.67723, 0.67723, 0.0, 0.0, 0.01398, 0.01398]","[[[[None, 1, None, None, 1], [None, 1, None, 2, None], [None, None, 2, None, None], [None, None, None, None, None], [None, None, None, 1, None]], [5, 1]], [[[None, None, None, None, None], [None, 1, 1, None, None], [None, 1, 2, None, 1], [None, 1, None, None, None], [None, 1, 1, None, 1]], [7, 1]], [[[None, 1, None, None, None], [None, 1, 1, 1, None], [None, 1, 2, None, None], [None, 1, None, None, None], [None, 1, 1, None, 1]], [7, 1]], [[[None, 1, 1, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, None], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [7, 1]], 'max_reward']",367.2230324326083,0.6363636363636364,0.41346153846153844,"[0.0, 0.0, 0.0, -0.18373, 0.31785, 0.378, 0.13163, 0.31785, 0.378, 0.13163, 0.67723, 0.67723, 0.67723, 0.67723, 0.67723, 0.0, 0.0, 0.01398, 0.01398]","[[[[None, None, 1, None, None], [None, 1, 1, 2, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, None], [None, 1, 1, 1, 1]], [None, 1]], [[[None, None, 1, None, None], [None, 1, 1, None, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, None]], [7, 1]], [[[None, None, None, None, None], [None, 1, 1, 1, None], [None, 1, 2, None, None], [None, 1, None, None, None], [None, 1, 1, 1, None]], [7, 1]], [[[None, 1, 1, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [7, 1]], 'max_reward']",361.3237720346078,0.6363636363636364,0.5576923076923077
"[[[7, 3], [3, 3], [5, 5], [3, 2]], [0, 1, 2, 0], [[7, 2], [4, 4], [5, 6], [3, 1]], [4, 1, 4, 4], [[7, 2], [5, 5], [5, 6], [3, 1]], [4, 0, 4, 4], [[7, 2], [4, 4], [5, 6], [3, 1]], [4, 1, 4, 4], [[7, 2], [6, 4], [5, 6], [3, 1]], [4, 1, 4, 4], [[7, 2], [7, 3], [5, 6], [3, 1]], [0, 2, 0, 4], [[7, 1], [7, 4], [6, 5], [3, 1]], [4, 1, 3, 4], [[7, 1], [8, 5], [5, 4], [3, 1]], [4, 0, 4, 4], [[7, 1], [8, 3], [5, 4], [3, 1]], [4, 2, 4, 4], [[7, 1], [8, 5], [5, 4], [3, 1]], [4, 0, 4, 4], [[7, 1], [8, 3], [5, 4], [3, 1]], [4, 2, 4, 4], [[7, 1], [8, 5], [5, 4], [3, 1]], [4, 0, 4, 4], [[7, 1], [8, 4], [5, 4], [3, 1]]]","[0.0, 0.0, 0.0, 0.0, 0.20283, 0.16038, 0.20283, 0.16038]","[[[[None, None, 1, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, None], [None, None, 1, 1, 2], [None, 1, 1, 1, None]], [None, 1]], 'max_reward']",23.041949490085244,0.9090909090909091,0.6153846153846154,"[0.0, 0.0, 0.0, 0.0, 0.20283, 0.16038, 0.20283, 0.16038]","[[[[None, None, 1, None, None], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 2], [None, 1, 1, 1, 1]], [None, 1]], 'max_reward']",34.1052364455536,0.9090909090909091,0.6923076923076923,"[0.0, 0.0, 0.0, 0.0, 0.20283, 0.16038, 0.20283, 0.16038]","[[[[None, None, 1, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, 1], [None, 1, 1, None, 2], [None, None, 1, None, 1]], [7, 1]], 'max_reward']",23.215597609058022,0.9090909090909091,0.5384615384615384
"[[[3, 6], [6, 6], [1, 2], [1, 6]], [1, 3, 1, 4], [[5, 6], [5, 5], [2, 1], [1, 6]], [4, 0, 1, 4], [[5, 6], [5, 4], [4, 1], [1, 6]], [4, 1, 3, 4], [[5, 6], [6, 5], [3, 1], [1, 6]], [4, 0, 4, 4], [[5, 6], [6, 3], [3, 1], [1, 6]], [0, 1, 4, 4], [[6, 5], [8, 3], [3, 1], [1, 6]], [3, 4, 4, 4], [[5, 6], [8, 3], [3, 1], [1, 6]], [0, 4, 4, 4], [[4, 5], [8, 3], [3, 1], [1, 6]], [1, 4, 4, 4], [[5, 6], [8, 3], [3, 1], [1, 6]], [0, 4, 4, 4], [[6, 5], [8, 3], [3, 1], [1, 6]], [3, 4, 4, 4], [[5, 6], [8, 3], [3, 1], [1, 6]], [0, 4, 4, 4], [[6, 5], [8, 3], [3, 1], [1, 6]], [3, 4, 4, 4], [[5, 6], [8, 3], [3, 1], [1, 6]]]","[0.0, 0.0, 0.0, 0.0, 0.00015, -0.01715, -0.0099, -0.01715, 0.07442, 0.09862, 0.07442, 0.09862]","[[[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, None], [1, 1, 1, 1, 1], [2, None, 1, None, None]], [6, None]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, None, 1]], [None, 5]], 'max_reward']",42.952996463514864,0.8181818181818181,0.8846153846153846,"[0.0, 0.0, 0.0, 0.0, 0.00015, -0.01715, -0.0099, -0.01715, 0.07442, 0.09862, 0.07442, 0.09862]","[[[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, None], [1, 1, 1, None, 1], [2, None, None, None, None]], [6, 5]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, None, 1]], [6, 5]], 'max_reward']",37.50825741607696,0.8181818181818181,0.826923076923077,"[0.0, 0.0, 0.0, 0.0, 0.00015, -0.01715, -0.0099, -0.01715, 0.07442, 0.09862, 0.07442, 0.09862]","[[[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [2, 1, 1, None, 1]], [6, 5]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, None, 1]], [6, 5]], 'max_reward']",44.505124513059855,0.8181818181818181,0.8846153846153846
"[[[5, 7], [8, 4], [0, 6], [2, 8]], [0, 4, 1, 1], [[5, 5], [8, 4], [1, 7], [3, 7]], [4, 4, 0, 1], [[5, 5], [8, 4], [2, 6], [4, 6]], [4, 4, 3, 2], [[5, 5], [8, 4], [1, 5], [4, 7]], [4, 4, 2, 2], [[5, 5], [8, 4], [1, 7], [5, 8]], [4, 4, 0, 3], [[5, 5], [8, 4], [1, 6], [4, 7]], [4, 4, 4, 2], [[5, 5], [8, 4], [1, 6], [3, 8]], [4, 4, 4, 1], [[5, 5], [8, 4], [1, 6], [4, 9]], [4, 4, 4, 0], [[5, 5], [8, 4], [1, 6], [5, 8]], [4, 4, 4, 3], [[5, 5], [8, 4], [1, 6], [4, 7]], [4, 4, 4, 2], [[5, 5], [8, 4], [1, 6], [3, 8]], [4, 4, 4, 1], [[5, 5], [8, 4], [1, 6], [4, 7]], [4, 4, 4, 2], [[5, 5], [8, 4], [1, 6], [4, 8]]]","[0.31768, 0.48848, 0.48848, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.51683, 0.23483, 0.23483, 0.23483, 0.23483]","[[[[None, 1, None, None, None], [None, 1, 1, 1, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [None, 5]], [[[None, None, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [None, None]], [[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, 5]], 'max_reward']",116.98471093736589,0.7272727272727273,0.7948717948717948,"[0.0, 0.0, 0.0, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.51683, 0.23483, 0.23483, 0.23483, 0.23483]","[[[[1, None, None, None, 1], [1, None, 1, 1, 2], [None, None, 2, None, None], [1, None, None, None, 1], [None, None, None, 1, None]], [5, 5]], [[[None, None, None, None, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [5, None]], [[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, 5]], 'max_reward']",131.4660577615723,0.7272727272727273,0.6923076923076922,"[0.0, 0.0, 0.0, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.48733, 0.51683, 0.23483, 0.23483, 0.23483, 0.23483]","[[[[1, None, None, None, 1], [None, None, 1, 1, 2], [None, None, 2, None, None], [None, None, 1, None, None], [None, None, None, None, None]], [5, 5]], [[[None, None, None, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, 1]], [5, None]], [[[1, 1, None, 1, 1], [1, None, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, 5]], 'max_reward']",175.69634114112705,0.7272727272727273,0.641025641025641
"[[[9, 0], [7, 1], [7, 2], [4, 7]], [0, 4, 2, 4], [[9, 0], [7, 1], [6, 3], [4, 7]], [3, 4, 2, 4], [[8, 0], [7, 1], [6, 5], [4, 7]], [0, 2, 4, 3], [[8, 0], [7, 3], [6, 5], [3, 6]], [3, 0, 3, 3], [[7, 0], [6, 2], [5, 6], [2, 7]], [1, 2, 0, 4], [[8, 1], [5, 3], [6, 5], [2, 7]], [4, 1, 4, 4], [[8, 1], [6, 2], [6, 5], [2, 7]], [4, 2, 4, 4], [[8, 1], [6, 3], [6, 5], [2, 7]], [4, 1, 3, 4], [[8, 1], [7, 2], [5, 4], [2, 7]], [4, 2, 2, 4], [[8, 1], [7, 4], [5, 6], [2, 7]], [4, 1, 4, 4], [[8, 1], [8, 5], [5, 6], [2, 7]], [4, 0, 0, 4], [[8, 1], [8, 4], [4, 5], [2, 7]], [4, 4, 1, 4], [[8, 1], [8, 4], [5, 4], [2, 7]]]","[0.0, 0.0, 0.0, 0.0, 0.36995, 0.26758, 0.16465, 0.16465]","[[[[None, 1, 1, 1, 1], [None, 1, 1, 2, 1], [None, 1, 2, 1, None], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'max_reward']",18.551544826477766,0.9090909090909091,0.5769230769230769,"[0.0, 0.0, 0.0, 0.0, 0.36995, 0.26758, 0.16465, 0.16465]","[[[[None, 1, 1, None, 1], [None, 1, 1, 2, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'max_reward']",22.523121648468077,0.9090909090909091,0.5769230769230769,"[0.0, 0.0, 0.0, 0.0, 0.36995, 0.26758, 0.16465, 0.16465]","[[[[None, 1, 1, 1, 1], [None, 1, 1, 2, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'max_reward']",18.86630129162222,0.9090909090909091,0.5769230769230769
"[[[8, 3], [8, 9], [5, 4], [6, 6]], [4, 0, 4, 4], [[8, 3], [8, 7], [5, 4], [6, 6]], [4, 2, 4, 4], [[8, 3], [8, 8], [5, 4], [6, 6]], [4, 4, 4, 3], [[8, 3], [8, 8], [5, 4], [5, 6]], [4, 4, 1, 4], [[8, 3], [8, 8], [6, 3], [5, 6]], [0, 4, 2, 0], [[8, 2], [8, 8], [7, 4], [5, 5]], [0, 4, 1, 4], [[8, 1], [8, 8], [8, 5], [5, 5]], [4, 4, 0, 4], [[8, 1], [8, 8], [9, 4], [5, 5]], [4, 4, 3, 4], [[8, 1], [8, 8], [7, 4], [5, 5]], [4, 4, 1, 4], [[8, 1], [8, 8], [8, 5], [5, 5]], [4, 4, 0, 4], [[8, 1], [8, 8], [8, 3], [5, 5]], [4, 4, 2, 4], [[8, 1], [8, 8], [9, 4], [5, 5]], [4, 4, 3, 4], [[8, 1], [8, 8], [8, 4], [5, 5]]]","[-0.09065, 0.8134, -0.083, -0.4827, 0.30585, 0.04205, 0.2408, 0.30825, -0.08775, 0.0832, 0.5899, 0.246, 0.2632, 0.6035, 0.63605, 0.26758, 0.16465, 0.26758, 0.26758]","[[[[1, 1, None, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[None, None, None, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, None]], [[[None, None, 1, 1, None], [None, 1, 1, 1, 1], [None, 1, 2, 1, None], [None, 1, None, 1, 1], [None, None, None, None, None]], [8, None]], [[[None, 1, None, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'max_reward']",116.75211341865361,0.6363636363636364,0.5769230769230769,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16565, 0.27265, -0.1125, 0.1884, 0.246, 0.2632, 0.1884, 0.246, 0.2632, 0.6035, 0.246, 0.2632, 0.6035, 0.63605, 0.26758, 0.16465, 0.26758, 0.26758]","[[[[1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[1, 1, 1, None, 1], [1, 1, 1, 1, 2], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, None]], [[[None, None, 1, None, None], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, 1]], [[[None, None, None, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, 1]], [[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, 1, None], [None, 1, 1, 1, 1], [None, None, None, None, None]], [None, 1]], 'max_reward']",247.85873000510037,0.5454545454545454,0.5923076923076922,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16345, 0.27265, -0.1125, 0.1884, 0.246, 0.2632, 0.1884, 0.246, 0.2632, 0.6035, 0.246, 0.2632, 0.6035, 0.63605, 0.26758, 0.16465, 0.26758, 0.26758]","[[[[1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 2], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 2]], [[[None, 1, None, None, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, 1]], [[[None, None, 1, 1, None], [None, 1, 1, 1, 1], [None, 1, 2, None, None], [None, 1, 1, 1, None], [None, None, None, None, None]], [8, 1]], [[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [None, 1, 2, None, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 1]], 'max_reward']",253.1953633343801,0.5454545454545454,0.5923076923076923
"[[[6, 7], [9, 3], [4, 5], [9, 5]], [1, 0, 1, 1], [[7, 7], [9, 2], [5, 4], [9, 6]], [2, 3, 4, 0], [[7, 8], [8, 2], [5, 4], [9, 5]], [1, 4, 4, 0], [[9, 8], [8, 2], [5, 4], [9, 3]], [3, 0, 4, 2], [[8, 9], [7, 1], [5, 4], [9, 5]], [0, 4, 4, 0], [[9, 8], [7, 1], [5, 4], [9, 4]], [3, 4, 4, 3], [[8, 7], [7, 1], [5, 4], [8, 5]], [2, 4, 4, 0], [[9, 8], [7, 1], [5, 4], [9, 4]], [3, 4, 4, 3], [[8, 9], [7, 1], [5, 4], [7, 4]], [0, 4, 2, 1], [[8, 8], [7, 1], [5, 5], [8, 5]], [4, 4, 4, 0], [[8, 8], [7, 1], [5, 5], [8, 3]], [4, 4, 4, 2], [[8, 8], [7, 1], [5, 5], [8, 4]], [4, 4, 4, 4], [[8, 8], [7, 1], [5, 5], [8, 4]]]","[0.0195, 0.01353, 0.01215, -0.0276, -0.03383, -0.0276, 0.11675, 0.31248, 0.11675, 0.12072, 0.12072, 0.4306, 0.4306, 0.4306]","[[[[None, None, None, 1, None], [None, None, None, None, None], [None, 1, 2, 1, None], [None, 1, 1, 1, None], [1, 1, 1, 1, None]], [7, 8]], [[[None, None, None, None, None], [None, 1, 1, 1, 1], [None, None, 2, 1, 1], [None, 1, 1, 1, 1], [None, None, None, None, None]], [8, 7]], [[[1, 1, None, None, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",95.44576469343156,0.7272727272727273,0.44871794871794873,"[0.0, 0.0, 0.0, 0.0, 0.11675, 0.31248, 0.11675, 0.12072, 0.12072, 0.4306, 0.4306, 0.4306]","[[[[None, None, 1, None, None], [1, 1, 1, 1, 1], [2, None, 2, None, None], [None, None, None, None, 1], [None, None, None, None, None]], [8, 7]], [[[1, None, None, None, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",85.8502196520567,0.8181818181818181,0.40384615384615385,"[0.0195, 0.01353, 0.01215, -0.0276, -0.03383, -0.0276, 0.11675, 0.31248, 0.11675, 0.12072, 0.12072, 0.4306, 0.4306, 0.4306]","[[[[None, 1, None, None, None], [1, 1, None, None, None], [None, 1, 2, 1, None], [None, 1, 1, 1, None], [1, 1, 1, 1, None]], [7, 8]], [[[1, None, None, None, None], [None, 1, 1, 1, 1], [None, None, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 7]], [[[1, 1, None, None, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",327.56269927415997,0.7272727272727273,0.5
"[[[4, 9], [5, 3], [1, 9], [5, 6]], [0, 2, 1, 0], [[4, 8], [5, 4], [3, 9], [5, 5]], [0, 1, 3, 2], [[4, 7], [7, 4], [2, 8], [5, 6]], [2, 1, 4, 0], [[5, 8], [8, 3], [2, 8], [5, 5]], [3, 4, 4, 4], [[4, 9], [8, 3], [2, 8], [5, 5]], [0, 4, 4, 4], [[4, 7], [8, 3], [2, 8], [5, 5]], [1, 4, 4, 4], [[6, 7], [8, 3], [2, 8], [5, 5]], [1, 4, 4, 0], [[7, 8], [8, 3], [2, 8], [5, 4]], [1, 4, 4, 4], [[8, 9], [8, 3], [2, 8], [5, 4]], [0, 4, 4, 4], [[7, 8], [8, 3], [2, 8], [5, 4]], [1, 4, 4, 4], [[8, 9], [8, 3], [2, 8], [5, 4]], [0, 4, 4, 4], [[8, 8], [8, 3], [2, 8], [5, 4]], [4, 4, 4, 4], [[8, 8], [8, 3], [2, 8], [5, 4]]]","[-0.0217, 0.0078, -0.0067, -0.0005, 0.00315, -0.0021, -0.0065, -0.00045, -0.0036, 0.0045, 0.022, 0.3087, 0.12072, 0.3087, 0.12072, 0.12072, 0.30045, 0.12072, 0.4306]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, None, None, None], [1, 1, 1, 1, None]], [5, 8]], [[[1, 1, 1, 1, 1], [2, 1, 1, 1, 1], [1, 1, 2, None, None], [1, 1, 1, 1, 1], [1, None, 1, 1, 1]], [6, 7]], [[[None, 1, 1, None, None], [1, 1, None, None, None], [None, 1, 2, 1, None], [None, 1, 1, 1, None], [1, 1, 1, 1, None]], [7, 8]], [[[1, 1, None, None, None], [None, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",83.7580560464412,0.6363636363636364,0.6346153846153846,"[-0.0217, 0.0078, -0.0067, -0.0005, 0.00315, -0.0021, -0.0065, -0.00045, -0.0036, 0.0045, 0.022, 0.3087, 0.12072, 0.3087, 0.12072, 0.12072, 0.30045, 0.12072, 0.4306]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, None, None, None], [1, 1, 1, 1, None]], [5, 8]], [[[1, 1, 1, 1, 1], [2, 1, 1, 1, 1], [1, 1, 2, None, None], [1, 1, 1, 1, 1], [1, None, 1, 1, 1]], [None, None]], [[[None, None, None, 1, None], [None, 1, None, None, None], [None, 1, 2, 1, None], [None, 1, 1, 1, None], [None, 1, 1, 1, None]], [7, 8]], [[[1, 1, None, None, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",193.4663084084168,0.6363636363636364,0.6346153846153846,"[-0.0217, 0.0078, -0.0067, -0.0005, 0.00315, -0.0021, -0.0065, -0.00045, -0.0036, 0.0045, 0.022, 0.3087, 0.12072, 0.3087, 0.12072, 0.12072, 0.30045, 0.12072, 0.4306]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, None, None, None], [1, 1, 1, 1, None]], [5, 8]], [[[1, 1, 1, 1, 1], [2, 1, 1, 1, 1], [None, None, 2, None, None], [1, 1, 1, 1, 1], [1, None, 1, 1, 1]], [6, 7]], [[[None, 1, None, None, None], [1, 1, None, None, None], [None, 1, 2, 1, None], [None, 1, 1, 1, None], [1, 1, 1, 1, None]], [7, 8]], [[[1, 1, None, None, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 8]], 'max_reward']",172.25734925456345,0.6363636363636364,0.6153846153846154
"[[[4, 7], [3, 2], [8, 9], [1, 7]], [4, 4, 0, 0], [[4, 7], [3, 2], [8, 8], [1, 5]], [4, 4, 4, 2], [[4, 7], [3, 2], [8, 8], [0, 6]], [4, 4, 4, 1], [[4, 7], [3, 2], [8, 8], [1, 5]], [4, 4, 4, 2], [[4, 7], [3, 2], [8, 8], [1, 7]], [4, 4, 4, 0], [[4, 7], [3, 2], [8, 8], [1, 5]], [4, 4, 4, 2], [[4, 7], [3, 2], [8, 8], [1, 7]], [4, 4, 4, 0], [[4, 7], [3, 2], [8, 8], [0, 6]], [4, 4, 4, 1], [[4, 7], [3, 2], [8, 8], [1, 7]], [4, 4, 4, 0], [[4, 7], [3, 2], [8, 8], [1, 5]], [4, 4, 4, 2], [[4, 7], [3, 2], [8, 8], [2, 6]], [4, 4, 4, 3], [[4, 7], [3, 2], [8, 8], [1, 5]], [4, 4, 4, 2], [[4, 7], [3, 2], [8, 8], [1, 6]]]","[0.7543, 0.76255, 0.76255, 0.76255, 0.7543, 0.76255, 0.7543, 0.76255, 0.7543, 0.09495, 0.10995, 0.10995, 0.10995]","[[[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [None, 7]], [[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, 7]], [[[1, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, 7]], 'max_reward']",65.39735713880509,0.7272727272727273,0.8333333333333334,"[0.7543, 0.76255, 0.76255, 0.76255, 0.7543, 0.76255, 0.7543, 0.76255, 0.7543, 0.09495, 0.10995, 0.10995, 0.10995]","[[[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, None]], [[[1, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, None]], [[[1, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, 7]], 'max_reward']",54.095080642960966,0.7272727272727273,0.858974358974359,"[0.7543, 0.76255, 0.76255, 0.76255, 0.7543, 0.76255, 0.7543, 0.76255, 0.7543, 0.09495, 0.10995, 0.10995, 0.10995]","[[[[1, 1, 1, 1, 1], [None, 1, 1, 1, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, 7]], [[[None, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, None]], [[[1, 1, 1, 1, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, None, None]], [4, 7]], 'max_reward']",61.288087824359536,0.7272727272727273,0.8333333333333334
