History,l = 3,,time (l = 3),action sparsity (l = 3),mean predicate sparsity (l = 3),l = 5,,time (l = 5),action sparsity (l = 5),mean predicate sparsity (l = 5)
"[(39, 47, 46, 11, 10), 1, (38, 39, 46, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.02133, 0.0, -0.004, 0.03667, 0.048, 0.03667, 0.08, 0.05867, 0.05867, 0.02133, 0.07467, 0.07467, -0.00267, 0.07733, 0.07733]","[(22, None, None, None, None), (31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.1658760070004064,0.6363636363636364,0.875,"[-0.02515, 0.06931, 0.03395, -0.07312, 0.03259, 0.05403, 0.04589, 0.04213, 0.04213, 0.05216, 0.04411, 0.04411, 0.08816, 0.08816, 0.00875, 0.02965, 0.02965, 0.14096, 0.14096]","[(None, None, None, 9, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",5.099020820000078,0.7272727272727273,0.9166666666666666
"[(39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.032, 0.032, 0.032, 0.02333, 0.02333, 0.02333, 0.04667, 0.05067, 0.04667, 0.10667, 0.07467, 0.07467, -0.00267, -0.00267, 0.07733]","[(None, 39, None, 12, None), (None, 47, 29, None, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.1489879809996637,0.6363636363636364,0.8125,"[0.01253, 0.01253, 0.01253, 0.04213, 0.07173, 0.07173, 0.07173, 0.02667, 0.08421, 0.08816, 0.08421, 0.08816, 0.08816, 0.02965, 0.06037, 0.02965, 0.02965, 0.14096]","[(None, 39, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",3.9362339509989397,0.7272727272727273,0.8333333333333334
"[(45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (63, 62, 46, 14, 10)]","[0.192, 0.0, 0.192, 0.12533, 0.0, 0.12533, 0.02, 0.0, 0.02, -0.008, 0.056, -0.02667, 0.07467, 0.208, 0.392]","[(None, 45, None, 9, None), (45, 44, None, None, None), (None, None, 52, 11, None), (None, 61, 54, 13, None), 'win']",0.09365978300047573,0.6363636363636364,0.6875,"[0.0, 0.02291, 0.0, 0.02291, 0.01645, 0.00336, 0.01645, 0.00336, 0.01645, 0.00384, 0.00672, 0.00384, 0.00981, -0.01189, 0.00896, -0.01152, 0.15744, 0.19328, 0.31093]","[(None, 44, 46, None, None), (None, None, 52, 11, None), (None, 61, 54, 13, None), 'win']",2.354310193000856,0.7272727272727273,0.6666666666666666
"[(31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.068, 0.03467, -0.068, -0.05867, -0.034, 0.03667, 0.08, 0.05867, 0.05867, 0.02133, 0.07467, 0.07467, 0.07733, 0.07733, 0.07733]","[(30, None, None, None, None), (31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.17033377699954144,0.6363636363636364,0.875,"[-0.09467, -0.0212, -0.09467, 0.04589, 0.05403, 0.04589, 0.04213, 0.04213, 0.05216, 0.04411, 0.04411, 0.08816, 0.08816, 0.02965, 0.02965, 0.14096, 0.14096, 0.14096]","[(None, 31, None, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",4.968765579000319,0.7272727272727273,0.9166666666666666
"[(14, 6, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (31, 31, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.1, 0.056, 0.01067, -0.04, 0.044, 0.044, 0.01067, 0.10667, 0.07467, 0.07467, -0.00267, 0.07733, 0.07733]","[(None, None, None, 8, None), (None, 31, None, 10, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.17205458900025405,0.6363636363636364,0.8125,"[-0.02704, -0.0464, -0.04352, 0.04589, 0.04589, 0.04589, 0.04213, 0.02667, 0.05216, 0.04411, 0.08421, 0.08816, 0.08816, 0.06037, 0.02965, 0.02965, 0.14096, 0.14096]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",4.567009948001214,0.7272727272727273,0.8333333333333334
"[(55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.184, 0.184, 0.14933, 0.07733, 0.07733, 0.07733]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.06715662799979327,0.7272727272727273,0.8333333333333334,"[0.08048, 0.08048, 0.08048, 0.01341, 0.01341, 0.01341, 0.01341, 0.01341, 0.14096, 0.19307, 0.14096, 0.14096, 0.14096]","[(None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.9901191859989922,0.8181818181818181,0.625
"[(21, 13, 29, 7, 10), 3, (22, 21, 29, 8, 10), 2, (23, 22, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.0, -0.01067, -0.03733, -0.068, -0.11733, 0.01067, 0.044, 0.01067, 0.08, 0.05867, 0.08533, 0.07467, 0.07467, 0.07467, -0.00267, -0.00267, 0.07733]","[(None, 22, None, 9, None), (31, None, None, None, None), (None, 39, 29, 11, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.2023332409989962,0.5454545454545454,0.8,"[0.08336, -0.00048, -0.04352, 0.04589, 0.04213, 0.04589, 0.04213, 0.02667, 0.04411, 0.08421, 0.08816, 0.08816, 0.08816, 0.06037, 0.02965, 0.02965, 0.02965, 0.14096]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",4.570483387000422,0.7272727272727273,0.8333333333333334
"[(39, 38, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (31, 39, 29, 10, 10), 1, (31, 31, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.01067, 0.01067, -0.05867, -0.01467, 0.00667, -0.04, 0.104, 0.032, -0.0, 0.07467, 0.07467, 0.07467, -0.00267, -0.00267, 0.07733]","[(None, 39, 46, 11, None), (None, 31, None, 10, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.14832010099962645,0.6363636363636364,0.75,"[-0.00744, -0.00744, -0.02824, 0.01253, 0.00741, 0.00741, 0.01253, -0.01925, 0.04411, 0.08421, 0.08816, 0.08816, 0.08816, 0.06037, 0.02965, 0.02965, 0.02965, 0.14096]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",4.010086485999636,0.7272727272727273,0.75
"[(47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.1, 0.1, 0.1, 0.04267, 0.032, -0.01067, 0.184, 0.184, 0.184, 0.07733, 0.07733, 0.07733]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.1049064279995946,0.7272727272727273,0.8333333333333334,"[0.04408, 0.04408, 0.04408, 0.04408, 0.08816, 0.08816, 0.10171, 0.0408, 0.10171, 0.14096, 0.14096, 0.14096, 0.14096, 0.14096]","[(None, None, 46, 13, None), (None, None, None, 13, None), 'win']",2.50587876300051,0.8181818181818181,0.875
"[(39, 31, 29, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.03333, -0.16, 0.05333, 0.044, 0.01067, 0.02933, 0.05067, 0.04267, 0.056, 0.032, 0.152, 0.184, 0.07467, 0.07467, -0.00267, -0.00267, 0.07733]","[(None, 31, None, None, None), (None, 39, 29, 11, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.16826709099950676,0.5454545454545454,0.8,"[-0.0212, -0.09467, 0.04589, 0.05403, 0.04589, 0.04213, 0.02667, 0.02069, 0.05216, 0.04411, 0.08421, 0.08816, 0.14096, 0.14096, 0.02965, 0.02965, 0.14096]","[(None, 31, None, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",5.226517299999614,0.7272727272727273,0.9166666666666666
