History,l = 3,,time (l = 3),action sparsity (l = 3),mean predicate sparsity (l = 3),l = 5,,time (l = 5),action sparsity (l = 5),mean predicate sparsity (l = 5)
"[(23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10)]","[-0.048, 0.088, 0.032, -0.088, 0.06667, -0.14667, -0.14667, 0.016, 0.016, -0.14, -0.28667, 0.37467, 0.31867]","[(None, 23, None, 8, None), (None, 31, None, 11, None), (None, 39, None, None, None), (None, None, None, 10, None), 'specific_part']",0.1783173989988427,0.6363636363636364,0.875,"[-0.01677, -0.03348, 0.03627, 0.00741, 0.01253, -0.01925, -0.01925, -0.00827, -0.00827, 0.01291, 0.01291, -0.00827, 0.06912, 0.06912, -0.18712, 0.31459, 0.21349]","[(None, None, 19, 9, None), (None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",4.7072960320001584,0.7272727272727273,0.8333333333333334
"[(22, 23, 29, 8, 10), 1, (23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10)]","[0.088, 0.032, -0.088, 0.06667, -0.14667, -0.14667, 0.016, 0.016, -0.14, 0.37467, 0.31867, 0.296]","[(None, 31, None, 11, None), (None, 39, None, None, None), (None, None, None, 10, None), 'specific_part']",0.1532011090002925,0.7272727272727273,0.9166666666666666,"[-0.03348, 0.03627, 0.00741, 0.01253, -0.01925, -0.01925, -0.00827, -0.00827, 0.01291, 0.01291, -0.00827, 0.06912, -0.18712, 0.31459, 0.21349, 0.11968]","[(None, None, 19, 9, None), (None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",4.540716371000599,0.7272727272727273,0.8333333333333334
"[(23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10)]","[0.032, -0.088, 0.032, -0.0, -0.0, 0.01733, 0.01733, -0.012, -0.008, -0.01867, 0.1, 0.31867, 0.296, 0.31867]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (38, None, None, None, None), (30, None, None, None, None), 'specific_part']",0.14409883600092144,0.6363636363636364,0.875,"[0.03627, 0.00741, 0.01253, -0.01925, -0.01925, -0.00827, -0.00827, 0.01291, 0.01291, -0.00827, -0.18712, 0.31459, 0.21349, 0.11968, 0.21349]","[(None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",3.3258660020001116,0.8181818181818181,0.875
"[(31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10)]","[-0.088, 0.032, -0.0, -0.0, 0.01733, 0.01733, -0.012, 0.15067, 0.04133, 0.02933, 0.296, 0.31867, -0.16]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (38, None, None, None, None), (None, None, None, 9, None), 'specific_part']",0.15907152100044186,0.6363636363636364,0.875,"[0.00741, 0.01253, -0.01925, -0.01925, -0.00827, -0.00827, 0.01291, 0.01291, -0.00827, 0.31459, 0.21349, 0.11968, 0.21349, -0.14048]","[(None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",3.1316591710001376,0.8181818181818181,0.875
"[(39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10)]","[0.032, -0.0, -0.0, 0.01733, 0.01733, -0.012, 0.15067, 0.04133, 0.02933, 0.31867, -0.16, -0.10533]","[(None, 39, None, 12, None), (38, None, None, None, None), (None, None, None, 9, None), 'specific_part']",0.13980601699950057,0.7272727272727273,0.9166666666666666,"[0.01253, -0.01925, -0.01925, -0.00827, -0.00827, 0.01291, 0.01291, -0.00827, -0.01781, 0.00368, 0.00368, -0.01781, 0.05005, 0.21349, 0.11968, 0.21349, -0.14048, -0.09688]","[(None, 39, None, 12, None), (38, None, None, None, None), (30, None, None, None, None), 'specific_part']",4.521264520999466,0.7272727272727273,0.9166666666666666
"[(1, 0, 41, 1, 10), 2, (9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10)]","[-0.072, -0.004, -0.072, 0.05067, -0.03867, 0.02, 0.01333, -0.004, -0.02667, -0.024, 0.04, -0.072, 0.128, 0.22667, 0.23733]","[(None, 1, 42, None, None), (12, None, None, None, None), (6, 5, None, None, None), (None, 7, None, 8, None), 'specific_part']",0.15398021699911624,0.6363636363636364,0.8125,"[-0.00733, 0.00837, -0.00733, -0.01136, 0.01247, 0.02848, 0.01523, 0.00707, 0.02971, -0.01819, 0.21525, 0.10064, 0.13904, 0.08261, 0.02555]","[(None, None, 35, 4, None), (13, None, None, None, None), 'specific_part']",4.398971524000444,0.8181818181818181,0.875
"[(9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10)]","[-0.004, -0.072, 0.05067, -0.03867, 0.02, 0.01333, -0.004, -0.02667, -0.024, 0.04, -0.072, 0.22667, 0.23733, 0.02267]","[(None, 1, 42, None, None), (12, None, None, None, None), (6, 5, None, None, None), (None, 7, None, 8, None), 'specific_part']",0.1729316689998086,0.6363636363636364,0.8125,"[0.00837, -0.00733, -0.01136, 0.01247, -0.02117, 0.06032, -0.02763, -0.01307, -0.00227, 0.10064, 0.13904, 0.08261, 0.02555, -0.09296]","[(None, None, 35, 4, None), (6, 5, None, None, None), 'specific_part']",3.6684406510012195,0.8181818181818181,0.75
"[(1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10)]","[-0.072, 0.05067, -0.03867, 0.02, 0.01333, -0.004, -0.02667, -0.024, 0.04, -0.072, 0.23733, 0.02267, -0.16]","[(None, 1, 42, None, None), (12, None, None, None, None), (6, 5, None, None, None), (None, 7, None, 8, None), 'specific_part']",0.16232774699892616,0.6363636363636364,0.8125,"[-0.00733, -0.01136, 0.01247, -0.02117, 0.06032, -0.02763, -0.01307, -0.00227, 0.13904, 0.08261, 0.02555, -0.09296, -0.14048]","[(None, None, 35, 4, None), (6, 5, None, None, None), 'specific_part']",3.4469583300015074,0.8181818181818181,0.75
"[(2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10)]","[0.05067, -0.03867, 0.02, 0.04267, -0.00533, -0.01067, 0.068, -0.016, -0.056, 0.02267, -0.16, -0.10533]","[(12, None, None, None, None), (None, 5, None, 6, None), (None, None, 19, 9, None), 'specific_part']",0.15324417899864784,0.7272727272727273,0.8333333333333334,"[-0.00736, 0.05387, 0.0256, 0.00789, -0.04779, -0.04981, -0.03621, 0.08261, 0.02555, -0.09296, -0.14048, -0.09688]","[(None, None, None, 4, None), (None, 6, None, 7, None), 'specific_part']",4.2390872790001595,0.8181818181818181,0.875
"[(3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10)]","[-0.03867, 0.02, 0.01333, -0.004, -0.02667, -0.024, 0.04, -0.072, 0.28, 0.05333, -0.16, -0.16, -0.10533, -0.10533]","[(12, None, None, None, None), (6, 5, None, None, None), (None, 7, None, 8, None), (None, 31, None, None, None), 'specific_part']",0.17277195799943001,0.6363636363636364,0.875,"[-0.00045, 0.02136, 0.02496, 0.00656, -0.0192, -0.02624, -0.01968, 0.02555, -0.09296, -0.14048, -0.09688, -0.09688]","[(12, None, None, None, None), (None, 7, None, 8, None), 'specific_part']",3.6800366480001685,0.8181818181818181,0.875
