History,pi,time of pi,last_1,time of last_1,last_2,time of last_2,last_3,time of last_3,last_4,time of last_4,pi -- last_1,pi -- last_2,pi -- last_3,pi -- last_4
"[32, 3, 31, 2, 32, 3, 22, 2, 23, 2, 33, 0, 23, 2, 24]","[0.151, 0.132, 0.151, 0.183, 0.13, 0.097, 0.13]",0.03669544400008817,"[0.18, 0.156, 0.18, 0.202, 0.118, 0.115, 0.118]",0.02982696200024293,"[0.213, 0.199, 0.213, 0.206, 0.147, 0.156, 0.147]",0.019101142000181426,"[0.27, 0.232, 0.27, 0.238, 0.074, 0.184, 0.074]",0.011062425000091025,"[0.285, 0.387, 0.285, 0.248, 0.109, 0.328, 0.109]",0.006297044999882928,0.056841885964489254,0.1294797281430572,0.23492126340542274,0.3992555572562516
"[31, 2, 32, 3, 22, 2, 23, 2, 33, 0, 23, 2, 24, 3, 14]","[0.132, 0.151, 0.183, 0.13, 0.097, 0.13, 0.224]",0.03092161499989743,"[0.156, 0.18, 0.202, 0.118, 0.115, 0.118, 0.245]",0.030571194000003743,"[0.199, 0.213, 0.206, 0.147, 0.156, 0.147, 0.246]",0.019576416999825597,"[0.232, 0.27, 0.238, 0.074, 0.184, 0.074, 0.293]",0.010824044999935722,"[0.387, 0.285, 0.248, 0.109, 0.328, 0.109, 0.285]",0.005602356000053987,0.05320714237769212,0.11577996372429902,0.21398130759484577,0.38101181084055646
"[32, 3, 22, 2, 23, 2, 33, 0, 23, 2, 24, 3, 14, 2, 15]","[0.151, 0.183, 0.13, 0.097, 0.13, 0.224, 0.185]",0.05632501999980377,"[0.18, 0.202, 0.118, 0.115, 0.118, 0.245, 0.197]",0.033472761000211904,"[0.213, 0.206, 0.147, 0.156, 0.147, 0.246, 0.235]",0.02093939499991393,"[0.27, 0.238, 0.074, 0.184, 0.074, 0.293, 0.231]",0.011526628999945387,"[0.285, 0.248, 0.109, 0.328, 0.109, 0.285, 0.277]",0.005962284999895928,0.04897958758503384,0.10684568311354463,0.19468949637820732,0.2976726389845059
"[22, 2, 23, 2, 33, 0, 23, 2, 24, 3, 14, 2, 15, 1, 25]","[0.183, 0.13, 0.097, 0.13, 0.224, 0.185, 0.251]",0.036310549000063475,"[0.202, 0.118, 0.115, 0.118, 0.245, 0.197, 0.273]",0.03386278600009973,"[0.206, 0.147, 0.156, 0.147, 0.246, 0.235, 0.274]",0.023771051000039733,"[0.238, 0.074, 0.184, 0.074, 0.293, 0.231, 0.324]",0.011673566000354185,"[0.248, 0.109, 0.328, 0.109, 0.285, 0.277, 0.325]",0.0059552220000114175,0.045188494110780034,0.09000555538409837,0.17050513188757693,0.27591484193497096
"[23, 2, 33, 0, 23, 2, 24, 3, 14, 2, 15, 1, 25, 3, 15]","[0.13, 0.097, 0.13, 0.224, 0.185, 0.251, 0.183]",0.04077930899984494,"[0.118, 0.115, 0.118, 0.245, 0.197, 0.273, 0.195]",0.03899919500008764,"[0.147, 0.156, 0.147, 0.246, 0.235, 0.274, 0.234]",0.02282020900020143,"[0.074, 0.184, 0.074, 0.293, 0.231, 0.324, 0.231]",0.01214514399998734,"[0.109, 0.328, 0.109, 0.285, 0.277, 0.325, 0.277]",0.006271045999710623,0.04272001872658768,0.1008612908900139,0.16837755194799572,0.28414784883929706
"[33, 0, 23, 2, 24, 3, 14, 2, 15, 1, 25, 3, 15, 1, 25]","[0.097, 0.13, 0.224, 0.185, 0.251, 0.183, 0.251]",0.03644897999993191,"[0.115, 0.118, 0.245, 0.197, 0.273, 0.195, 0.273]",0.03600909099986893,"[0.156, 0.147, 0.246, 0.235, 0.274, 0.234, 0.274]",0.02257125999994969,"[0.184, 0.074, 0.293, 0.231, 0.324, 0.231, 0.324]",0.011907508000149392,"[0.328, 0.109, 0.285, 0.277, 0.325, 0.277, 0.325]",0.0060416340002120705,0.046529560496527386,0.1020441081101697,0.17476841819962782,0.29287369291214943
"[23, 2, 24, 3, 14, 2, 15, 1, 25, 3, 15, 1, 25, 3, 15]","[0.13, 0.224, 0.185, 0.251, 0.183, 0.251, 0.183]",0.0411013460002323,"[0.118, 0.245, 0.197, 0.273, 0.195, 0.273, 0.195]",0.03867550499990102,"[0.147, 0.246, 0.235, 0.274, 0.234, 0.274, 0.234]",0.026356753000072786,"[0.074, 0.293, 0.231, 0.324, 0.231, 0.324, 0.231]",0.013344153000161896,"[0.109, 0.285, 0.277, 0.325, 0.277, 0.325, 0.277]",0.006306634000338818,0.04455333881989095,0.09763708311906907,0.15899371056743095,0.20310096011589904
"[24, 3, 14, 2, 15, 1, 25, 3, 15, 1, 25, 3, 15, 1, 14]","[0.224, 0.185, 0.251, 0.183, 0.251, 0.183, 0.251]",0.03858063600000605,"[0.245, 0.197, 0.273, 0.195, 0.273, 0.195, 0.273]",0.04411305000030552,"[0.246, 0.235, 0.274, 0.234, 0.274, 0.234, 0.274]",0.023785417999988567,"[0.293, 0.231, 0.324, 0.231, 0.324, 0.231, 0.324]",0.012225144999774784,"[0.285, 0.277, 0.325, 0.277, 0.325, 0.277, 0.325]",0.0060634450001089135,0.048218253804964806,0.09885848471426216,0.16574679484080532,0.2151394896340512
"[14, 2, 15, 1, 25, 3, 15, 1, 25, 3, 15, 1, 14, 2, 24]","[0.185, 0.251, 0.183, 0.251, 0.183, 0.251, 0.185]",0.03800243700015926,"[0.197, 0.273, 0.195, 0.273, 0.195, 0.273, 0.197]",0.04253774300013902,"[0.235, 0.274, 0.234, 0.274, 0.234, 0.274, 0.235]",0.023758107000048767,"[0.231, 0.324, 0.231, 0.324, 0.231, 0.324, 0.231]",0.012245935000009922,"[0.277, 0.325, 0.277, 0.325, 0.277, 0.325, 0.277]",0.00611865900009434,0.04503332099679085,0.10857716150277646,0.15756585924622127,0.2258937803481982
"[15, 1, 25, 3, 15, 1, 25, 3, 15, 1, 14, 2, 24, 3, 14]","[0.251, 0.183, 0.251, 0.183, 0.251, 0.185, 0.224]",0.03849499499983722,"[0.273, 0.195, 0.273, 0.195, 0.273, 0.197, 0.245]",0.03850995299990245,"[0.274, 0.234, 0.274, 0.234, 0.274, 0.235, 0.246]",0.024053343000105087,"[0.324, 0.231, 0.324, 0.231, 0.324, 0.231, 0.293]",0.012474675999783358,"[0.325, 0.277, 0.325, 0.277, 0.325, 0.277, 0.285]",0.006131173000085255,0.048218253804964806,0.09885848471426216,0.16574679484080532,0.2151394896340512
