History,pi,time of pi,last_1,time of last_1,last_2,time of last_2,last_3,time of last_3,last_4,time of last_4,pi -- last_1,pi -- last_2,pi -- last_3,pi -- last_4
"[50, 3, 40, 1, 50, 3, 51, 3, 41, 3, 42]","[0.022, -0.296, 0.022, -0.228, -0.047]",0.014124070999969263,"[0.009, -0.318, 0.009, -0.242, -0.072]",0.007453189999978349,"[-0.005, -0.339, -0.005, -0.253, -0.064]",0.004196819999947365,"[-0.013, -0.347, -0.013, -0.307, -0.04]",0.0024216409999553434,"[0.0, -0.333, 0.0, -0.4, -0.067]",0.0015334109999685097,0.04053393639902249,0.06496922348312317,0.10649413129370086,0.1797804216259379
"[40, 1, 50, 3, 40, 1, 40, 1, 41, 3, 42]","[-0.296, 0.022, -0.296, -0.296, -0.047]",0.011270712999930765,"[-0.318, 0.009, -0.318, -0.318, -0.072]",0.00720716499995433,"[-0.339, -0.005, -0.339, -0.339, -0.064]",0.004201389000058953,"[-0.347, -0.013, -0.347, -0.347, -0.04]",0.0024347160000388612,"[-0.333, 0.0, -0.333, -0.333, -0.067]",0.0015156580000166286,0.047391982444291166,0.08102468759581866,0.09527329111561118,0.0706470098447203
"[23, 2, 24, 3, 14, 2, 15, 1, 16, 2, 6]","[-0.119, -0.308, -0.315, -0.332, -0.039]",0.010480538000024353,"[-0.105, -0.316, -0.335, -0.335, -0.032]",0.006994472999963364,"[-0.109, -0.328, -0.333, -0.349, -0.029]",0.00396817800003646,"[-0.067, -0.347, -0.347, -0.347, -0.067]",0.002259534000017993,"[-0.067, -0.333, -0.333, -0.333, -0.067]",0.0013914820000309192,0.02679552201394854,0.034828149534535995,0.0791075217662644,0.06661831579978587
"[12, 1, 22, 2, 12, 1, 22, 2, 23, 2, 13]","[-0.317, -0.248, -0.317, -0.248, -0.119]",0.00808717000006709,"[-0.348, -0.254, -0.348, -0.254, -0.105]",0.005735451000077774,"[-0.352, -0.259, -0.352, -0.259, -0.109]",0.0033863969999856636,"[-0.413, -0.253, -0.413, -0.253, -0.067]",0.00211659400008557,"[-0.4, -0.333, -0.4, -0.333, -0.067]",0.0014415680000183784,0.04679743582719033,0.05283937925449159,0.1455541136484984,0.17587495557924104
"[31, 2, 32, 3, 22, 2, 32, 3, 31, 2, 21]","[-0.337, -0.254, -0.248, -0.254, -0.337]",0.008285433999958514,"[-0.345, -0.28, -0.254, -0.28, -0.345]",0.005624861999990571,"[-0.403, -0.283, -0.259, -0.283, -0.403]",0.0037346450000086406,"[-0.413, -0.347, -0.253, -0.347, -0.413]",0.0022441950000029465,"[-0.4, -0.333, -0.333, -0.333, -0.4]",0.0017787850000559047,0.03893584466786358,0.10254267404354149,0.16992645467966422,0.16626785618392995
"[41, 3, 31, 2, 32, 3, 22, 2, 12, 1, 13]","[-0.047, -0.337, -0.254, -0.248, -0.317]",0.008297188000028655,"[-0.072, -0.345, -0.28, -0.254, -0.348]",0.005519552999999178,"[-0.064, -0.403, -0.283, -0.259, -0.352]",0.003516381999929763,"[-0.04, -0.413, -0.347, -0.253, -0.413]",0.0021206919999485763,"[-0.067, -0.4, -0.333, -0.333, -0.4]",0.0014132439999912094,0.04860041152089145,0.08265591327908728,0.15399675321252712,0.15723867208800768
"[50, 3, 40, 1, 50, 3, 51, 3, 41, 3, 42]","[0.022, -0.296, 0.022, -0.228, -0.047]",0.011508032000051571,"[0.009, -0.318, 0.009, -0.242, -0.072]",0.007679128000063429,"[-0.005, -0.339, -0.005, -0.253, -0.064]",0.004442584999992505,"[-0.013, -0.347, -0.013, -0.307, -0.04]",0.0026708940000617076,"[0.0, -0.333, 0.0, -0.4, -0.067]",0.00179109900000185,0.04053393639902249,0.06496922348312317,0.10649413129370086,0.1797804216259379
"[63, 2, 64, 0, 54, 1, 64, 0, 74, 0, 84]","[-0.061, -0.257, -0.323, -0.257, -0.063]",0.0113087639999776,"[-0.07, -0.241, -0.34, -0.241, -0.047]",0.007188710999912473,"[-0.045, -0.301, -0.315, -0.301, -0.032]",0.004186780999930306,"[-0.107, -0.267, -0.387, -0.267, -0.067]",0.002456828000049427,"[-0.067, -0.333, -0.4, -0.333, -0.067]",0.0016141830000151458,0.033734255586866026,0.07178439941937244,0.08017480901130979,0.13241223508422478
"[40, 1, 50, 3, 50, 3, 51, 3, 41, 3, 42]","[-0.296, 0.022, 0.022, -0.228, -0.047]",0.011298054000008051,"[-0.318, 0.009, 0.009, -0.242, -0.072]",0.007307364999974197,"[-0.339, -0.005, -0.005, -0.253, -0.064]",0.004267323000021861,"[-0.347, -0.013, -0.013, -0.307, -0.04]",0.0024993990000439226,"[-0.333, 0.0, 0.0, -0.4, -0.067]",0.0016108170000279642,0.04053393639902249,0.06496922348312317,0.10649413129370086,0.1797804216259379
"[60, 0, 50, 3, 51, 3, 41, 3, 31, 2, 21]","[-0.333, 0.022, -0.228, -0.047, -0.337]",0.010259198999960972,"[-0.336, 0.009, -0.242, -0.072, -0.345]",0.0067556100000274455,"[-0.336, -0.005, -0.253, -0.064, -0.403]",0.0039305560000002515,"[-0.333, -0.013, -0.307, -0.04, -0.413]",0.0024717360000749977,"[-0.333, 0.0, -0.4, -0.067, -0.4]",0.0016364059999887104,0.03260368077380219,0.0775112895003044,0.1152865993947258,0.18557208841849035
"[40, 1, 41, 3, 31, 2, 41, 3, 31, 2, 21]","[-0.296, -0.047, -0.337, -0.047, -0.337]",0.008606894000081411,"[-0.318, -0.072, -0.345, -0.072, -0.345]",0.005766600000015387,"[-0.339, -0.064, -0.403, -0.064, -0.403]",0.0036185359999763023,"[-0.347, -0.04, -0.413, -0.04, -0.413]",0.002297055000099135,"[-0.333, -0.067, -0.4, -0.067, -0.4]",0.0015317080000158967,0.04315089802078282,0.10554146104730597,0.11937755232873551,0.10053357648069626
"[70, 3, 71, 1, 72, 2, 73, 3, 74, 0, 84]","[0.01, -0.341, 0.051, -0.244, -0.063]",0.014163554999981898,"[0.003, -0.343, 0.036, -0.227, -0.047]",0.008918513999901734,"[0.0, -0.336, 0.059, -0.293, -0.032]",0.004830728999991152,"[0.0, -0.333, -0.013, -0.253, -0.067]",0.0026910309999266246,"[0.0, -0.333, 0.0, -0.333, -0.067]",0.0016473570000243853,0.0286879765755621,0.05959026766175832,0.066007575322837,0.10345047124107268
"[50, 3, 50, 3, 40, 1, 41, 3, 31, 2, 21]","[0.022, 0.022, -0.296, -0.047, -0.337]",0.011202053999909367,"[0.009, 0.009, -0.318, -0.072, -0.345]",0.007598905999998351,"[-0.005, -0.005, -0.339, -0.064, -0.403]",0.00429845300004672,"[-0.013, -0.013, -0.347, -0.04, -0.413]",0.002529937000076643,"[0.0, 0.0, -0.333, -0.067, -0.4]",0.0016643590000740005,0.038871583451153616,0.08917398723843184,0.10428806259586948,0.08189017035029297
"[51, 3, 50, 3, 40, 1, 50, 3, 51, 3, 52]","[-0.228, 0.022, -0.296, 0.022, -0.228]",0.010845738999933019,"[-0.242, 0.009, -0.318, 0.009, -0.242]",0.006978472000014335,"[-0.253, -0.005, -0.339, -0.005, -0.253]",0.004085119000023951,"[-0.307, -0.013, -0.347, -0.013, -0.307]",0.0023039380000682286,"[-0.4, 0.0, -0.333, 0.0, -0.4]",0.0014211490000661797,0.03484250278036869,0.06750555532695071,0.13241223508422473,0.24800201612083725
"[50, 3, 40, 1, 41, 3, 31, 2, 41, 3, 42]","[0.022, -0.296, -0.047, -0.337, -0.047]",0.010138341000015316,"[0.009, -0.318, -0.072, -0.345, -0.072]",0.006700897999962763,"[-0.005, -0.339, -0.064, -0.403, -0.064]",0.0039354049999928975,"[-0.013, -0.347, -0.04, -0.413, -0.04]",0.0023185769999827244,"[0.0, -0.333, -0.067, -0.4, -0.067]",0.0015194850000170845,0.044350873723073364,0.08667179472008182,0.098488578017961,0.08137567204023573
"[70, 3, 60, 0, 50, 3, 51, 3, 41, 3, 42]","[0.01, -0.333, 0.022, -0.228, -0.047]",0.012510758999951577,"[0.003, -0.336, 0.009, -0.242, -0.072]",0.00789902400003939,"[0.0, -0.336, -0.005, -0.253, -0.064]",0.004446452000024692,"[0.0, -0.333, -0.013, -0.307, -0.04]",0.0025362689999610666,"[0.0, -0.333, 0.0, -0.4, -0.067]",0.0015173509999613088,0.03237282811247728,0.0418568990729127,0.0872639673633969,0.17483706700811474
"[50, 3, 51, 3, 50, 3, 40, 1, 41, 3, 42]","[0.022, -0.228, 0.022, -0.296, -0.047]",0.011186915000052977,"[0.009, -0.242, 0.009, -0.318, -0.072]",0.007360173999927611,"[-0.005, -0.253, -0.005, -0.339, -0.064]",0.004229482000027929,"[-0.013, -0.307, -0.013, -0.347, -0.04]",0.004663572999902499,"[0.0, -0.4, 0.0, -0.333, -0.067]",0.0014544020000357705,0.04053393639902249,0.06496922348312317,0.10649413129370086,0.1797804216259379
"[40, 1, 50, 3, 51, 3, 41, 3, 31, 2, 21]","[-0.296, 0.022, -0.228, -0.047, -0.337]",0.009637973999929272,"[-0.318, 0.009, -0.242, -0.072, -0.345]",0.006421549000037885,"[-0.339, -0.005, -0.253, -0.064, -0.403]",0.0037266400000817157,"[-0.347, -0.013, -0.307, -0.04, -0.413]",0.002277859999935572,"[-0.333, 0.0, -0.4, -0.067, -0.4]",0.0014401539999653323,0.03921734310225515,0.08858893836140043,0.12606347607455534,0.18922473411264185
