History,l = 3,,time (l = 3),action sparsity (l = 3),mean predicate sparsity (l = 3),l = 5,,time (l = 5),action sparsity (l = 5),mean predicate sparsity (l = 5)
"[[[0, 2], [9, 3], [1, 5], [3, 7]], [3, 3, 2, 1], [[0, 2], [7, 3], [1, 7], [4, 8]], [3, 0, 0, 4], [[0, 3], [7, 1], [2, 6], [4, 8]], [1, 4, 3, 4], [[1, 4], [7, 1], [1, 7], [4, 8]], [1, 4, 0, 4], [[2, 3], [7, 1], [2, 6], [4, 8]], [4, 4, 3, 4], [[2, 3], [7, 1], [1, 7], [4, 8]], [4, 4, 0, 4], [[2, 3], [7, 1], [1, 5], [4, 8]], [0, 4, 2, 4], [[2, 1], [7, 1], [2, 6], [4, 8]], [1, 4, 3, 4], [[3, 0], [7, 1], [1, 5], [4, 8]], [2, 4, 2, 4], [[3, 2], [7, 1], [2, 6], [4, 8]], [4, 4, 3, 4], [[3, 2], [7, 1], [1, 7], [4, 8]], [4, 4, 0, 4], [[3, 2], [7, 1], [1, 6], [4, 8]], [4, 4, 4, 4], [[3, 2], [7, 1], [1, 6], [4, 8]]]","[0.0, 0.0, 0.0, -0.006, -0.01725, 0.01275, 0.313, 0.33725, 0.165, 0.33725, 0.165, 0.7805, 0.1655, 0.1925, 0.1925]","[[[[1, 1, 1, 3, None], [None, 1, 1, 1, 2], [1, 1, 2, 1, 1], [1, 1, 1, 1, 3], [1, 1, None, 1, None]], [None, None]], [[[0, 1, None, 1, 1], [0, 1, None, 1, 1], [0, 1, 2, 1, 1], [None, 1, 1, 1, None], [None, 1, 1, 1, 1]], [None, 1]], [[[1, None, 1, 1, None], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [None, None, 3, None, None]], [None, None]], [[[1, None, 1, 1, None], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, 1, None, 1, None]], [None, 2]], 'max_reward']",40.34457156993449,0.6363636363636364,0.8173076923076923,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.01168, -0.00306, -0.00143, -0.00208, 0.00109, 0.07397, 0.02115, 0.0636, 0.06561, 0.06561]","[[[[1, 1, None, 3, None], [None, None, 1, 1, 2], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, None, 1, 1]], [None, None]], [[[0, 1, 1, 1, None], [None, 1, None, 1, 1], [None, 1, 2, 1, 1], [None, 1, 1, 1, None], [None, 1, 1, 1, 1]], [None, None]], 'max_reward']",230.6242966093123,0.8181818181818181,0.7884615384615384
"[[[4, 5], [7, 3], [9, 0], [9, 3]], [1, 4, 3, 2], [[6, 5], [7, 3], [8, 0], [9, 5]], [3, 0, 3, 0], [[5, 4], [7, 1], [7, 0], [9, 4]], [4, 2, 1, 3], [[5, 4], [6, 2], [8, 0], [8, 5]], [4, 1, 3, 0], [[5, 4], [8, 2], [7, 0], [8, 4]], [4, 3, 3, 4], [[5, 4], [7, 1], [6, 1], [8, 4]], [4, 1, 4, 4], [[5, 4], [8, 2], [6, 1], [8, 4]], [4, 0, 0, 4], [[5, 4], [8, 0], [7, 0], [8, 4]], [4, 0, 2, 4], [[5, 4], [9, 0], [8, 1], [8, 4]], [4, 0, 3, 4], [[5, 4], [9, 0], [7, 1], [8, 4]], [4, 3, 4, 4], [[5, 4], [7, 0], [7, 1], [8, 4]], [4, 1, 2, 4], [[5, 4], [8, 0], [7, 2], [8, 4]], [2, 3, 0, 4], [[5, 5], [7, 0], [6, 1], [8, 4]]]","[-0.01875, -0.066, -0.0075, -0.066, -0.0075, 0.0915, 0.0915, 0.7175, 0.0, 0.0, 0.163, -0.0985, 0.2335, -0.10375, 0.161]","[[[[1, 1, 1, 3, 1], [1, 1, 1, 1, None], [3, 1, 2, 1, 1], [1, None, 1, 1, 1], [1, 1, 1, 1, 1]], [5, None]], [[[1, 1, 1, 3, 1], [1, 1, 1, 1, 1], [None, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, None]], [[[1, 1, 1, 3, 1], [1, 1, 1, 1, 1], [3, 1, 2, 1, 1], [1, None, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, 1, 3, 1], [1, 1, 1, 1, None], [3, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, 4]], 'max_reward']",21.868041845969856,0.6363636363636364,0.9615384615384616,"[-0.00195, -0.01779, -0.03997, -0.06839, -0.02989, -0.01779, -0.03997, -0.06839, -0.02989, 0.63919, -0.03997, -0.06839, -0.02976, 0.63919, 0.67276, 0.81732, -0.04812, -0.04897, 0.1999, 0.08919]","[[[[1, 1, 1, 3, None], [1, 1, 1, 1, 1], [None, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, 1, 3, 1], [1, 1, 1, 1, None], [None, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, None]], [[[1, 1, 1, 3, 1], [1, 1, 1, None, 1], [3, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, 1, 1, 1, 1]], [None, None]], 'max_reward']",298.3334081908688,0.7272727272727273,0.9487179487179488
"[[[4, 2], [6, 2], [3, 2], [0, 2]], [2, 1, 4, 3], [[3, 3], [7, 1], [3, 2], [0, 1]], [1, 4, 0, 2], [[4, 2], [7, 1], [2, 1], [0, 3]], [2, 4, 0, 1], [[4, 4], [7, 1], [2, 0], [1, 2]], [1, 4, 0, 1], [[5, 3], [7, 1], [1, 0], [2, 1]], [2, 4, 1, 2], [[5, 5], [7, 1], [2, 1], [1, 2]], [4, 4, 1, 2], [[5, 5], [7, 1], [3, 2], [1, 3]], [4, 4, 0, 1], [[5, 5], [7, 1], [3, 1], [2, 4]], [4, 4, 4, 0], [[5, 5], [7, 1], [3, 1], [2, 2]], [4, 4, 4, 2], [[5, 5], [7, 1], [3, 1], [1, 3]], [4, 4, 4, 1], [[5, 5], [7, 1], [3, 1], [3, 3]], [4, 4, 4, 3], [[5, 5], [7, 1], [3, 1], [2, 3]], [4, 4, 4, 4], [[5, 5], [7, 1], [3, 1], [2, 3]]]","[0.0, 0.0, 0.0, 0.27, 0.3085, 0.35475, 0.3085, 0.35475, 0.51025, 0.58575, 0.58575, 0.58575, 0.1135, 0.1135, 0.1135]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, 1], [1, None, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, 1, 1]], [5, 3]], [[[None, 1, None, 1, None], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, 3, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, None, 1, 1], [1, 1, 1, 1, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], 'max_reward']",28.459808708168566,0.6363636363636364,0.9423076923076923,"[0.0, 0.0, 0.0, 0.0, 0.30178, 0.2381, 0.22165, 0.34791, 0.34737, 0.2381, 0.22165, 0.34791, 0.34737, 0.49464, 0.04074, 0.04074, 0.04074, 0.04074, 0.04074]","[[[[1, 1, 1, 1, None], [1, 1, 1, 1, 1], [1, None, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, 1, 1]], [5, 3]], [[[1, 1, 3, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, 3, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], 'max_reward']",341.58593431673944,0.7272727272727273,0.9615384615384616
"[[[2, 2], [0, 2], [4, 6], [4, 0]], [2, 3, 1, 3], [[2, 4], [0, 1], [5, 5], [3, 0]], [0, 2, 4, 2], [[2, 2], [0, 2], [5, 5], [3, 1]], [2, 3, 4, 4], [[2, 4], [0, 3], [5, 5], [3, 1]], [0, 1, 4, 4], [[2, 2], [1, 2], [5, 5], [3, 1]], [2, 2, 4, 4], [[3, 3], [1, 4], [5, 5], [3, 1]], [1, 2, 4, 4], [[4, 4], [1, 5], [5, 5], [3, 1]], [0, 2, 4, 4], [[5, 3], [0, 6], [5, 5], [3, 1]], [1, 1, 4, 4], [[6, 4], [1, 7], [5, 5], [3, 1]], [1, 0, 2, 4], [[7, 5], [2, 6], [5, 7], [3, 1]], [0, 2, 3, 4], [[7, 4], [1, 7], [4, 7], [3, 1]], [4, 0, 4, 4], [[7, 4], [1, 6], [4, 7], [3, 1]], [4, 4, 4, 4], [[7, 4], [1, 6], [4, 7], [3, 1]]]","[0.0, 0.0, 0.077, 0.0745, 0.038, 0.00075, 0.007, 0.096, 0.02, -0.04, 0.0, 0.263, 0.04025, 0.04025]","[[[[1, 1, 2, 1, None], [1, None, 1, 1, 1], [1, 1, 2, 1, 1], [1, 2, 1, 1, 1], [1, 1, 1, 1, 1]], [2, 2]], [[[None, None, None, None, None], [None, None, None, None, None], [2, None, None, None, None], [None, None, None, None, None], [None, None, None, None, 2]], [None, None]], [[[None, None, None, 1, None], [None, None, None, 3, None], [None, None, 2, None, None], [None, 1, 1, 2, 1], [1, 1, 1, 1, 1]], [None, None]], [[[1, 1, 1, 1, 2], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, None, 1], [1, 1, 1, 1, 1]], [7, None]], 'max_reward']",12.038953240029514,0.6363636363636364,0.6346153846153846,"[0.02417, 0.01104, 0.03036, 0.03996, 0.02047, 0.01037, 0.00318, 0.00213, 0.01326, 0.00866, 0.42912, 0.23411, 0.19027, 0.00505, 0.00505]","[[[[None, None, None, None, None], [None, None, None, None, None], [2, None, None, None, None], [None, None, None, None, None], [None, None, None, None, 2]], [None, None]], [[[2, None, None, None, None], [None, None, None, None, None], [None, None, 2, None, 2], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [5, 3]], 'max_reward']",90.7405030503869,0.8181818181818181,0.3269230769230769
"[[[8, 7], [5, 4], [3, 2], [8, 2]], [2, 2, 4, 4], [[8, 9], [5, 6], [3, 2], [8, 2]], [0, 0, 4, 4], [[9, 8], [6, 5], [3, 2], [8, 2]], [3, 4, 4, 4], [[8, 9], [6, 5], [3, 2], [8, 2]], [0, 4, 4, 4], [[9, 8], [6, 5], [3, 2], [8, 2]], [3, 4, 4, 4], [[8, 9], [6, 5], [3, 2], [8, 2]], [0, 4, 4, 4], [[9, 8], [6, 5], [3, 2], [8, 2]], [3, 4, 4, 4], [[8, 9], [6, 5], [3, 2], [8, 2]], [0, 4, 4, 4], [[9, 8], [6, 5], [3, 2], [8, 2]], [3, 4, 4, 4], [[8, 7], [6, 5], [3, 2], [8, 2]], [2, 3, 4, 4], [[7, 8], [5, 6], [3, 2], [8, 2]], [1, 0, 4, 4], [[8, 9], [5, 5], [3, 2], [8, 2]], [0, 4, 4, 4], [[8, 8], [5, 5], [3, 2], [8, 2]]]","[0.017, -0.025, -0.025, -0.0195, -0.025, -0.02425, -0.07325, -0.02425, -0.08925, -0.08175, -0.08925, 0.339, 0.24825, 0.1645]","[[[[1, None, 1, 1, 0], [None, 1, 1, 1, None], [1, 1, 2, 1, None], [None, None, None, 0, None], [None, None, None, None, None]], [None, None]], [[[1, 1, 1, 1, None], [3, None, 1, 1, 0], [1, None, 2, 1, None], [0, None, None, None, None], [None, 0, None, None, None]], [9, None]], [[[1, None, None, None, None], [1, 1, 1, None, None], [1, 1, 2, None, None], [1, 1, 1, None, None], [None, None, None, None, None]], [8, 9]], [[[2, None, None, 3, None], [None, 1, 1, 1, 1], [None, None, 2, 1, 1], [1, None, 1, 1, 1], [None, None, None, None, None]], [None, None]], 'max_reward']",16.351520830765367,0.6363636363636364,0.5096153846153846,"[0.00296, -0.01466, -0.01118, -0.01466, -0.01591, -0.01823, -0.01591, -0.01823, -0.01591, 0.0937, 0.08744, 0.22263, 0.21782, 0.0937]","[[[[1, 1, None, 1, None], [None, 1, 1, 1, 0], [None, 1, 2, 1, None], [None, None, None, None, None], [None, 0, None, None, None]], [None, None]], [[[None, None, None, 3, None], [None, 1, 1, 1, 1], [None, None, 2, 1, 1], [None, None, 1, 1, 1], [None, None, 0, None, None]], [None, None]], 'max_reward']",182.20793956145644,0.8181818181818181,0.5192307692307692
"[[[9, 2], [5, 4], [6, 3], [4, 8]], [3, 2, 1, 4], [[8, 3], [5, 6], [7, 2], [4, 8]], [2, 0, 0, 4], [[8, 5], [5, 5], [7, 0], [4, 8]], [0, 4, 2, 4], [[8, 3], [5, 5], [8, 1], [4, 8]], [2, 4, 4, 4], [[9, 4], [5, 5], [8, 1], [4, 8]], [3, 4, 4, 4], [[8, 3], [5, 5], [8, 1], [4, 8]], [2, 4, 4, 4], [[8, 5], [5, 5], [8, 1], [4, 8]], [0, 4, 4, 4], [[8, 3], [5, 5], [8, 1], [4, 8]], [2, 4, 4, 4], [[9, 4], [5, 5], [8, 1], [4, 8]], [3, 4, 4, 4], [[8, 3], [5, 5], [8, 1], [4, 8]], [2, 4, 4, 4], [[8, 5], [5, 5], [8, 1], [4, 8]], [0, 4, 4, 4], [[9, 4], [5, 5], [8, 1], [4, 8]], [3, 4, 4, 4], [[8, 4], [5, 5], [8, 1], [4, 8]]]","[0.0, 0.0, 0.0, 0.007, -0.008, 0.007, -0.02775, -0.04225, -0.00225, 0.007, -0.008, 0.007, 0.25625, 0.33825, 0.192]","[[[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [2, 1, 2, 1, None], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, None, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 5]], [[[1, None, None, 1, 1], [1, 1, 1, 1, 1], [2, 1, 2, None, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[1, 1, 1, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, None, 1], [1, 1, 1, 1, None], [None, None, None, None, None]], [8, 5]], 'max_reward']",15.783649167977273,0.6363636363636364,0.6923076923076923,"[0.0, 0.0, 0.0, -0.01165, -0.01612, -0.02424, -0.03465, -0.02424, -0.02508, -0.02424, 0.16667, 0.09097, 0.16667, 0.206, 0.09097]","[[[[1, None, 1, 1, 1], [1, 1, 1, 1, 1], [2, 1, 2, None, 1], [1, 1, 1, 1, 1], [None, None, None, None, None]], [8, 3]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 3, 1], [1, None, 1, 1, None], [None, None, None, 0, None]], [None, None]], 'max_reward']",213.33095233142376,0.8181818181818181,0.75
"[[[6, 1], [3, 1], [8, 4], [8, 3]], [0, 4, 4, 0], [[6, 0], [3, 1], [8, 4], [8, 1]], [3, 4, 4, 4], [[5, 0], [3, 1], [8, 4], [8, 1]], [1, 4, 4, 4], [[7, 0], [3, 1], [8, 4], [8, 1]], [3, 4, 4, 2], [[6, 0], [3, 1], [8, 4], [8, 2]], [0, 4, 4, 0], [[6, 0], [3, 1], [8, 4], [8, 0]], [0, 4, 4, 0], [[6, 0], [3, 1], [8, 4], [8, 0]], [0, 4, 4, 0], [[7, 0], [3, 1], [8, 4], [8, 0]], [2, 4, 4, 0], [[7, 2], [3, 1], [8, 4], [8, 0]], [4, 4, 4, 3], [[7, 2], [3, 1], [8, 4], [7, 0]], [2, 4, 4, 1], [[7, 4], [3, 1], [8, 4], [8, 0]], [3, 4, 4, 3], [[6, 4], [3, 1], [8, 4], [6, 0]], [3, 4, 4, 1], [[5, 5], [3, 1], [8, 4], [7, 1]]]","[0.0, 0.0, 0.0, 0.0, 0.063, 0.063, 0.164, 0.003, 0.02, 0.2135, 0.46225, 0.29475]","[[[[None, 0, None, 1, None], [None, None, None, None, None], [None, None, 2, None, None], [None, None, 1, 1, 1], [None, None, 2, 1, 1]], [6, None]], [[[None, None, 1, 1, None], [None, None, 1, 1, 1], [None, None, 2, 1, 1], [None, None, 2, 1, 1], [None, None, 1, 1, 1]], [7, 0]], [[[None, None, 1, 1, None], [1, 1, None, None, None], [1, 1, 2, 1, None], [None, 1, 2, 1, None], [1, 1, None, 1, 1]], [7, 4]], 'max_reward']",9.579763404093683,0.7272727272727273,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.16658, 0.19629, 0.35702, 0.23471, 0.10611]","[[[[None, None, None, None, None], [None, None, None, None, None], [2, None, None, None, None], [None, None, 1, None, 2], [1, 1, 1, 1, 1]], [7, None]], 'max_reward']",67.11692888196558,0.9090909090909091,0.34615384615384615
"[[[4, 6], [1, 4], [8, 5], [1, 8]], [1, 1, 0, 0], [[5, 7], [2, 5], [8, 3], [1, 7]], [0, 0, 4, 1], [[5, 6], [3, 4], [8, 3], [3, 7]], [1, 0, 4, 3], [[6, 6], [3, 3], [8, 3], [2, 6]], [3, 4, 4, 2], [[5, 7], [3, 3], [8, 3], [2, 7]], [0, 4, 4, 4], [[5, 6], [3, 3], [8, 3], [2, 7]], [0, 4, 4, 4], [[5, 4], [3, 3], [8, 3], [2, 7]], [2, 0, 4, 4], [[6, 5], [4, 2], [8, 3], [2, 7]], [3, 3, 4, 4], [[5, 4], [3, 2], [8, 3], [2, 7]], [2, 4, 4, 4], [[5, 6], [3, 2], [8, 3], [2, 7]], [0, 4, 4, 4], [[6, 5], [3, 2], [8, 3], [2, 7]], [3, 4, 4, 4], [[5, 6], [3, 2], [8, 3], [2, 7]], [0, 4, 4, 4], [[5, 5], [3, 2], [8, 3], [2, 7]]]","[0.0, 0.0, -0.0325, 0.042, 0.011, 0.0105, 0.002, 0.002, 0.031, 0.04625, 0.031, 0.20375, 0.1305, 0.20375]","[[[[2, None, None, 2, None], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, None], [1, 1, 1, 1, 1]], [5, 6]], [[[None, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, None, None], [1, 1, 1, 1, 1]], [5, 7]], [[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [2, 1, 1, None, 1]], [6, 5]], [[[1, None, 1, 1, 1], [1, None, None, 1, None], [1, 1, 2, 1, 1], [1, 1, 1, 1, 3], [None, 1, 1, 1, None]], [None, 6]], 'max_reward']",22.42522942647338,0.6363636363636364,0.8365384615384615,"[-0.00412, -0.00668, 0.00839, -0.00054, 0.01815, -0.03236, -0.00115, 0.00717, -0.00115, 0.04823, 0.0962, 0.09958, 0.0215, 0.09958]","[[[[None, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, None, None], [1, 1, 1, 1, 1]], [5, 7]], [[[None, None, None, None, 1], [1, 1, 1, None, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 3], [1, None, 1, 1, 1]], [5, None]], 'max_reward']",208.82332691550255,0.8181818181818181,0.8076923076923077
"[[[2, 9], [1, 8], [8, 9], [9, 8]], [1, 0, 2, 0], [[3, 8], [1, 7], [9, 9], [9, 7]], [4, 0, 3, 0], [[3, 8], [1, 5], [8, 9], [9, 6]], [4, 2, 0, 0], [[3, 8], [1, 7], [8, 7], [9, 4]], [4, 0, 2, 3], [[3, 8], [0, 6], [8, 8], [7, 4]], [4, 1, 4, 4], [[3, 8], [1, 5], [8, 8], [7, 4]], [4, 2, 4, 4], [[3, 8], [0, 6], [8, 8], [7, 4]], [4, 1, 4, 4], [[3, 8], [2, 6], [8, 8], [7, 4]], [4, 3, 4, 4], [[3, 8], [0, 6], [8, 8], [7, 4]], [4, 1, 4, 4], [[3, 8], [1, 6], [8, 8], [7, 4]], [1, 4, 4, 4], [[5, 8], [1, 6], [8, 8], [7, 4]], [3, 4, 4, 4], [[4, 9], [1, 6], [8, 8], [7, 4]], [0, 4, 4, 4], [[4, 7], [1, 6], [8, 8], [7, 4]]]","[0.0, 0.0, 0.0, 0.152, 0.152, -0.022, 0.31725, 0.35075, 0.23725]","[[[[1, 1, 1, 1, None], [2, 1, 1, 1, None], [1, 1, 2, 1, 0], [1, 1, 1, 1, 0], [1, None, 1, 1, None]], [None, None]], [[[1, 1, 1, 1, 0], [1, 1, 1, 1, 0], [1, 1, 2, 1, 0], [1, 1, 3, 3, None], [1, None, 1, 1, 0]], [None, 8]], 'max_reward']",11.551118548959494,0.8181818181818181,0.9038461538461539,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01644, 0.01644, 0.01644, 0.01644, -0.00893, -0.01581, -0.01581, 0.10082, 0.23525, 0.09984]","[[[[1, 1, 1, 1, 0], [None, 1, 1, 1, 0], [1, 1, 2, 1, 0], [1, 1, 1, 1, 0], [1, 1, 1, 1, 0]], [None, 8]], [[[1, 1, 1, 1, None], [1, 1, 1, 1, 0], [1, 1, 2, 1, 0], [1, 1, 3, 3, None], [None, 1, 1, 1, None]], [None, None]], 'max_reward']",184.15439386479557,0.8181818181818181,0.9230769230769231
"[[[6, 6], [3, 0], [5, 9], [4, 3]], [3, 2, 3, 2], [[4, 6], [4, 1], [4, 9], [3, 4]], [2, 3, 0, 0], [[3, 7], [2, 1], [3, 8], [3, 2]], [1, 0, 4, 4], [[4, 8], [2, 0], [3, 8], [3, 2]], [4, 1, 3, 3], [[4, 8], [3, 0], [2, 8], [2, 1]], [4, 1, 0, 2], [[4, 8], [4, 0], [2, 7], [2, 2]], [4, 3, 3, 1], [[4, 8], [3, 1], [1, 7], [3, 1]], [4, 4, 0, 4], [[4, 8], [3, 1], [2, 6], [3, 1]], [4, 4, 3, 4], [[4, 8], [3, 1], [1, 7], [3, 1]], [4, 4, 0, 4], [[4, 8], [3, 1], [2, 6], [3, 1]], [4, 4, 3, 4], [[4, 8], [3, 1], [1, 7], [3, 1]], [4, 4, 0, 4], [[4, 8], [3, 1], [1, 5], [3, 1]], [4, 4, 2, 4], [[4, 8], [3, 1], [1, 6], [3, 1]]]","[0.0, -0.036, -0.067, -0.005, 0.7855, 0.6755, 0.6755, 0.71525, 0.70275, 0.70275, 0.71525, 0.70275, 0.24875, 0.25225, 0.24875]","[[[[None, 1, 2, None, None], [1, 1, 1, 1, 0], [None, 1, 2, 1, None], [1, 1, 1, 1, 0], [1, None, 3, None, None]], [None, None]], [[[None, 1, 1, 1, None], [1, 1, 1, 1, None], [1, 1, 2, 1, 0], [1, 1, 1, 1, 0], [None, None, 3, None, None]], [None, None]], [[[None, 1, 1, 1, None], [None, 1, 1, 1, None], [1, 1, 2, 1, None], [1, 1, 1, 1, None], [None, 1, None, None, None]], [4, 8]], [[[1, 1, 1, 1, 0], [1, 1, 1, 1, None], [1, 1, 2, 1, 0], [1, None, 1, 1, 0], [1, None, 3, None, None]], [None, None]], 'max_reward']",30.88631420675665,0.6363636363636364,0.7307692307692307,"[0.00045, 0.0, 0.0, 0.0, 0.18798, 0.68684, 0.62302, 0.464, -0.26953, 0.62302, 0.464, 0.66411, 0.64536, 0.08781, 0.08882, 0.08781, 0.08882, 0.08781]","[[[[1, None, 1, None, 0], [None, None, 2, None, None], [None, None, 2, 1, None], [1, 1, None, 1, None], [1, None, 3, None, None]], [None, 8]], [[[1, None, 1, None, None], [1, None, 1, 1, 0], [None, None, 2, 1, None], [1, None, 1, 1, None], [1, None, 3, None, None]], [None, None]], [[[None, None, None, 1, None], [1, 1, 1, 1, None], [None, 1, 2, 1, None], [1, 1, None, 1, None], [None, None, 3, None, None]], [None, 8]], 'max_reward']",465.257628983818,0.7272727272727273,0.5128205128205128
"[[[6, 7], [4, 6], [9, 4], [0, 9]], [0, 2, 3, 1], [[5, 6], [4, 7], [8, 5], [1, 9]], [0, 3, 0, 1], [[5, 5], [3, 8], [7, 4], [2, 9]], [4, 1, 1, 2], [[5, 5], [5, 8], [8, 3], [1, 9]], [4, 3, 4, 1], [[5, 5], [4, 9], [8, 3], [2, 9]], [4, 0, 4, 0], [[5, 5], [5, 8], [8, 3], [2, 7]], [4, 3, 4, 4], [[5, 5], [4, 9], [8, 3], [2, 7]], [4, 0, 4, 4], [[5, 5], [3, 8], [8, 3], [2, 7]], [4, 1, 4, 3], [[5, 5], [4, 7], [8, 3], [1, 6]], [4, 2, 4, 4], [[5, 5], [5, 8], [8, 3], [1, 6]], [4, 3, 4, 4], [[5, 5], [4, 9], [8, 3], [1, 6]], [4, 0, 4, 4], [[5, 5], [4, 8], [8, 3], [1, 6]], [4, 4, 4, 4], [[5, 5], [4, 8], [8, 3], [1, 6]]]","[0.169, 0.1735, 0.1735, 0.5875, 0.5695, 0.601, 0.5655, 0.601, 0.5655, 0.5655, 0.5655, 0.2665, 0.28, 0.28]","[[[[1, None, None, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, None, 1, None, None]], [5, None]], [[[1, 1, None, None, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, 1, None, None]], [5, None]], [[[None, None, None, None, 1], [None, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, 1, 1, None, None]], [5, None]], [[[None, None, 3, 1, 1], [1, 1, 1, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, None, 1, None]], [5, None]], 'max_reward']",53.71536344382912,0.6363636363636364,0.7596153846153847,"[0.20109, 0.01903, 0.45656, 0.46222, 0.45656, 0.46222, 0.48905, 0.45874, 0.48905, 0.08097, 0.07933, 0.07933, 0.07567, 0.07567]","[[[[1, 1, 3, None, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [None, None, 1, None, None]], [5, None]], [[[1, 1, 3, 1, 1], [1, 1, None, 1, 1], [1, 1, 2, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]], [None, None]], 'max_reward']",367.23558853939176,0.8181818181818181,0.8846153846153846
