History,sample = 10,,time (sample = 10),action sparsity (sample = 10),mean predicate sparsity (sample = 10),sample = 100,,time (sample = 100),action sparsity (sample = 100),mean predicate sparsity (sample = 100),sample = 250,,time (sample = 250),action sparsity (sample = 250),mean predicate sparsity (sample = 250)
"[(11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10)]","[0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8360251360008988,0.7272727272727273,0.9166666666666666,"[0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8542537810008071,0.7272727272727273,0.9166666666666666,"[0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8534521919991676,0.7272727272727273,0.9166666666666666
"[(12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10)]","[-0.00533, -0.0768, -0.02773, 0.0816, -0.0192, -0.0672, -0.056, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, 10, None), (30, None, None, None, None), 'specific_part']",0.8429341409992048,0.7272727272727273,0.8333333333333334,"[-0.00533, -0.0768, -0.02773, 0.0816, -0.0192, -0.0672, -0.056, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, 10, None), (30, None, None, None, None), 'specific_part']",0.8613263450006343,0.7272727272727273,0.8333333333333334,"[-0.00533, -0.0768, -0.02773, 0.0816, -0.0192, -0.0672, -0.056, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, 10, None), (30, None, None, None, None), 'specific_part']",0.8492862559996865,0.7272727272727273,0.8333333333333334
"[(13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10)]","[-0.0768, -0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.137393813000017,0.6363636363636364,0.8125,"[-0.0768, -0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.1323355160002393,0.6363636363636364,0.8125,"[-0.0768, -0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.1226677059985377,0.6363636363636364,0.8125
"[(5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10)]","[-0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.0934195750014624,0.6363636363636364,0.8125,"[-0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.0955885410003248,0.6363636363636364,0.8125,"[-0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.0995598419995076,0.6363636363636364,0.8125
"[(6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10)]","[0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.8784015399996861,0.7272727272727273,0.8333333333333334,"[0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.8952527509991342,0.7272727272727273,0.8333333333333334,"[0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.9026051710006868,0.7272727272727273,0.8333333333333334
"[(7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10)]","[-0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.8680850390010164,0.7272727272727273,0.8333333333333334,"[-0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.8662264590002451,0.7272727272727273,0.8333333333333334,"[-0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.866408951998892,0.7272727272727273,0.8333333333333334
"[(15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10)]","[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.0272, 0.01493, 0.04, 0.01493, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.7181989149994479,0.7272727272727273,0.75,"[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.0272, 0.01493, 0.04, 0.01493, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.7352524669986451,0.7272727272727273,0.75,"[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.0272, 0.01493, 0.04, 0.01493, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.7226792150013353,0.7272727272727273,0.75
"[(30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10)]","[-0.00107, -0.00027, -0.00107, -0.00027, 0.04067, 0.0276, 0.04067, -0.16747, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, None, 46, None, None), 'specific_part']",0.4956948489998467,0.8181818181818181,0.75,"[-0.00107, -0.00027, -0.00107, -0.00027, 0.01893, 0.03387, 0.02773, 0.03387, 0.05453, 0.06373, 0.05453, 0.08253, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), 'specific_part']",0.733316420999472,0.7272727272727273,0.6666666666666666,"[-0.00107, -0.00027, -0.00107, -0.00027, 0.01893, 0.03387, 0.02773, 0.03387, 0.05453, 0.06373, 0.05453, 0.08253, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, 39, None, 12, None), (None, None, 46, 12, None), 'specific_part']",0.7122370259985473,0.7272727272727273,0.6666666666666666
"[(39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10)]","[0.04707, 0.04213, 0.02373, 0.04213, 0.04213, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 47, None, 12, None), 'specific_part']",0.4441700570005196,0.7272727272727273,0.75,"[0.04707, 0.04213, 0.02373, 0.04213, 0.04213, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 47, None, 12, None), 'specific_part']",0.53713904200049,0.7272727272727273,0.75,"[0.04707, 0.04213, 0.02373, 0.04213, 0.04213, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 47, None, 12, None), 'specific_part']",0.5382857619988499,0.7272727272727273,0.75
"[(55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10)]","[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.43547141300041403,0.7272727272727273,0.75,"[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.43369928399988567,0.7272727272727273,0.75,"[0.03067, 0.03067, -0.06347, 0.03227, 0.03227, 0.03227, -0.02587, 0.11787, 0.03067, 0.03067, -0.06347, 0.00827, 0.00827, -0.12347, 0.06747]","[(None, 47, None, 12, None), (None, 39, None, 12, None), (None, 47, None, 12, None), 'specific_part']",0.4273273929993593,0.7272727272727273,0.75
"[(11, 3, 19, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]","[0.0112, 0.0476, 0.0124, 0.0208, -0.1136, -0.06187, -0.0768, -0.06187, -0.06187, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, None, None, 5, None), (None, 5, None, 6, None), 'specific_part']",0.8481500529996993,0.7272727272727273,0.8333333333333334,"[0.0112, 0.02393, 0.00687, 0.0104, -0.0568, -0.06187, -0.0768, -0.06187, -0.06187, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, None, 29, 5, None), (None, 5, None, 6, None), 'specific_part']",1.3414062699994247,0.7272727272727273,0.75,"[0.0112, 0.02393, 0.00687, 0.0104, -0.0568, -0.06187, -0.0768, -0.06187, -0.06187, 0.12747, 0.22587, 0.18987, 0.12667]","[(None, 11, 35, None, None), (None, None, 29, 5, None), (None, 5, None, 6, None), 'specific_part']",1.32550797300064,0.7272727272727273,0.75
"[(3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10)]","[0.0476, 0.0124, 0.0208, -0.1136, -0.06187, -0.0768, -0.06187, -0.06187, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, None, None, 5, None), (None, 5, None, 6, None), 'specific_part']",0.761826996000309,0.8181818181818181,0.875,"[0.02393, 0.00687, 0.0104, -0.0568, -0.06187, -0.0768, -0.06187, -0.06187, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, None, 29, 5, None), (None, 5, None, 6, None), 'specific_part']",1.216206705001241,0.8181818181818181,0.75,"[0.02393, 0.00687, 0.0104, -0.0568, -0.06187, -0.0768, -0.06187, -0.06187, 0.22587, 0.18987, 0.12667, -0.06107]","[(None, None, 29, 5, None), (None, 5, None, 6, None), 'specific_part']",1.230537538000135,0.8181818181818181,0.75
"[(4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (21, 22, 29, 7, 10), 3, (22, 21, 19, 8, 10)]","[0.00733, -0.04333, -0.0306, -0.01093, 0.01707, 0.01707, -0.05547, 0.01067, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, 19, None, None), (None, 14, None, 8, None), 'specific_part']",0.6080544310007099,0.8181818181818181,0.75,"[0.00733, -0.04333, -0.0306, -0.01093, 0.01707, 0.01707, -0.05547, 0.01067, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, 19, None, None), (None, 14, None, 8, None), 'specific_part']",0.6084114629993564,0.8181818181818181,0.75,"[0.00733, -0.04333, -0.0306, -0.01093, 0.01707, 0.01707, -0.05547, 0.01067, 0.12667, -0.06107, 0.09973, 0.11093]","[(5, None, 19, None, None), (None, 14, None, 8, None), 'specific_part']",0.6153211180007929,0.8181818181818181,0.75
"[(22, 21, 19, 8, 10), 2, (14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]","[-0.0008, -0.00267, -0.01227, -0.01547, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, 7, None, 7, None), (14, None, None, None, None), 'specific_part']",0.6445957309988444,0.8181818181818181,0.875,"[-0.0008, -0.00267, -0.01227, -0.01547, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, 7, None, 7, None), (14, None, None, None, None), 'specific_part']",0.6490340510008537,0.8181818181818181,0.875,"[-0.0008, -0.00267, -0.01227, -0.01547, -0.00667, -0.01253, -0.0648, -0.02827, 0.18987, 0.17173, 0.18987, 0.12667]","[(None, 7, None, 7, None), (14, None, None, None, None), 'specific_part']",0.6570088520002173,0.8181818181818181,0.875
"[(14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10)]","[-0.0448, -0.04373, -0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",1.1595962260016677,0.6363636363636364,0.9375,"[-0.0448, -0.04373, -0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",1.1815051250014221,0.6363636363636364,0.9375,"[-0.0448, -0.04373, -0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.17173, 0.18987, 0.12667, -0.06107]","[(7, None, None, None, None), (None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",1.1950978180011589,0.6363636363636364,0.9375
"[(6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10)]","[-0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",0.9586239559994283,0.7272727272727273,0.9166666666666666,"[-0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",0.9854904519997945,0.7272727272727273,0.9166666666666666,"[-0.06067, -0.03467, -0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0648, -0.02827, -0.0648, -0.01253, 0.18987, 0.12667, -0.06107, -0.16347]","[(None, 6, None, None, None), (6, None, 29, None, None), (14, None, None, None, None), 'specific_part']",0.9963862460008386,0.7272727272727273,0.9166666666666666
"[(7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10)]","[-0.01547, -0.01547, -0.0072, 0.0072, -0.01013, -0.00933, -0.05013, 0.01067, -0.01707, 0.01067, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, 7, None, 6, None), (None, 15, 29, 7, None), (None, 14, None, 8, None), 'specific_part']",0.8205691069997556,0.7272727272727273,0.6666666666666666,"[-0.01547, -0.01547, -0.0072, 0.0072, -0.01013, -0.00933, -0.05013, 0.01067, -0.01707, 0.01067, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, 7, None, 6, None), (None, 15, 29, 7, None), (None, 14, None, 8, None), 'specific_part']",0.8454115599997749,0.7272727272727273,0.6666666666666666,"[-0.01547, -0.01547, -0.0072, 0.0072, -0.01013, -0.00933, -0.05013, 0.01067, -0.01707, 0.01067, 0.12667, -0.06107, -0.16347, -0.16347]","[(None, 7, None, 6, None), (None, 15, 29, 7, None), (None, 14, None, 8, None), 'specific_part']",0.824243478000426,0.7272727272727273,0.6666666666666666
"[(7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10)]","[-0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0608, 0.0432, -0.0608, -0.056, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, 6, None, None, None), (6, None, 29, None, None), (None, 15, None, 9, None), 'specific_part']",0.8559912079999776,0.7272727272727273,0.8333333333333334,"[-0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0608, 0.0432, -0.0608, -0.056, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, 6, None, None, None), (6, None, 29, None, None), (None, 15, None, 9, None), 'specific_part']",0.8617180159999407,0.7272727272727273,0.8333333333333334,"[-0.03467, -0.06067, -0.02263, -0.01033, -0.01227, -0.01033, -0.0608, 0.0432, -0.0608, -0.056, -0.06107, -0.16347, -0.16347, -0.0912]","[(None, 6, None, None, None), (6, None, 29, None, None), (None, 15, None, 9, None), 'specific_part']",0.8709010329985176,0.7272727272727273,0.8333333333333334
"[(6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10)]","[0.0072, -0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.8691270719991735,0.7272727272727273,0.8333333333333334,"[0.0072, -0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.9137251470001502,0.7272727272727273,0.8333333333333334,"[0.0072, -0.01013, -0.00933, -0.08187, -0.024, -0.04427, -0.024, 0.088, -0.03733, -0.068, -0.068, -0.16347, -0.16347, -0.0912, -0.0912]","[(None, 15, 29, 7, None), (15, None, None, None, None), (None, 31, None, None, None), 'specific_part']",0.8907602210001642,0.7272727272727273,0.8333333333333334
