History,sample = 10,,time (sample = 10),action sparsity (sample = 10),mean predicate sparsity (sample = 10),sample = 100,,time (sample = 100),action sparsity (sample = 100),mean predicate sparsity (sample = 100),sample = 250,,time (sample = 250),action sparsity (sample = 250),mean predicate sparsity (sample = 250)
"[(39, 47, 46, 11, 10), 1, (38, 39, 46, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.006, 0.07127, 0.03507, 0.03427, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(38, None, None, None, None), (31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.9337453530006314,0.6363636363636364,0.875,"[-0.006, 0.07127, 0.03507, 0.03427, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(38, None, None, None, None), (31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.716562834000797,0.6363636363636364,0.875,"[-0.006, 0.07127, 0.03507, 0.03427, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(38, None, None, None, None), (31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",2.568255464999311,0.6363636363636364,0.875
"[(39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.07093, 0.07093, 0.07093, 0.11787, 0.03893, 0.03893, 0.03227, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5941146690001915,0.7272727272727273,0.8333333333333334,"[0.07093, 0.07093, 0.07093, 0.11787, 0.03893, 0.03893, 0.03227, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",1.2544428290002543,0.7272727272727273,0.8333333333333334,"[0.07093, 0.07093, 0.07093, 0.11787, 0.03893, 0.03893, 0.03227, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",2.090644276000603,0.7272727272727273,0.8333333333333334
"[(45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (63, 62, 46, 14, 10)]","[0.0, 0.12587, 0.0, 0.12587, 0.0, 0.12587, 0.0, 0.0112, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, None, 9, None), (None, 45, None, 9, None), (None, 61, 54, 13, None), 'win']",0.3801614209987747,0.7272727272727273,0.6666666666666666,"[0.0, 0.12587, 0.0, 0.12587, 0.0, 0.12587, 0.0, 0.0112, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, None, 9, None), (None, 45, None, 9, None), (None, 61, 54, 13, None), 'win']",0.3760619209988363,0.7272727272727273,0.6666666666666666,"[0.0, 0.12587, 0.0, 0.12587, 0.0, 0.12587, 0.0, 0.0112, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, None, 9, None), (None, 45, None, 9, None), (None, 61, 54, 13, None), 'win']",0.37695470200014825,0.7272727272727273,0.6666666666666666
"[(31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.04733, -0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.7773792960015271,0.7272727272727273,0.8333333333333334,"[-0.04733, -0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.5211784020011692,0.7272727272727273,0.8333333333333334,"[-0.04733, -0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.05453, 0.03573, 0.03573, 0.08693, 0.08693, 0.01227, 0.11413, 0.11413, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",2.3353938770014793,0.7272727272727273,0.8333333333333334
"[(14, 6, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (31, 31, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.00853, -0.05653, -0.03733, -0.068, -0.068, -0.068, -0.00747, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, None, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.0578657139994903,0.6363636363636364,0.875,"[-0.02253, -0.03867, -0.03733, -0.068, -0.068, -0.068, -0.00747, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 19, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",2.273001810999631,0.6363636363636364,0.8125,"[-0.02253, -0.03867, -0.03733, -0.068, -0.068, -0.068, -0.00747, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 19, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",3.0974717549997877,0.6363636363636364,0.8125
"[(55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.1950873820005654,0.8181818181818181,0.625,"[0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.2103912840011617,0.8181818181818181,0.625,"[0.1104, 0.1104, 0.1104, 0.1104, 0.0184, 0.0184, 0.0184, 0.0184, 0.17653, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (47, 55, 54, None, None), 'win']",0.1914718529988022,0.8181818181818181,0.625
"[(21, 13, 29, 7, 10), 3, (22, 21, 29, 8, 10), 2, (23, 22, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.032, 0.096, -0.03733, -0.068, -0.00747, 0.01507, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7377350420010771,0.7272727272727273,0.8333333333333334,"[-0.032, 0.096, -0.03733, -0.068, -0.00747, 0.01507, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.308400239000548,0.7272727272727273,0.8333333333333334,"[-0.032, 0.096, -0.03733, -0.068, -0.00747, 0.01507, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",2.2327444500006095,0.7272727272727273,0.8333333333333334
"[(39, 38, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (31, 39, 29, 10, 10), 1, (31, 31, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.01507, 0.01507, -0.03187, 0.01507, -0.00747, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.6165590809996502,0.7272727272727273,0.6666666666666666,"[0.01507, 0.01507, -0.03187, 0.01507, -0.00747, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.2392117390008934,0.7272727272727273,0.6666666666666666,"[0.01507, 0.01507, -0.03187, 0.01507, -0.00747, -0.00747, 0.01507, 0.10187, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",2.1155286020002677,0.7272727272727273,0.6666666666666666
"[(47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.04347, 0.04347, 0.04347, 0.04347, 0.13413, 0.08267, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 13, None), (None, None, None, 13, None), 'win']",0.4111155860009603,0.8181818181818181,0.875,"[0.04347, 0.04347, 0.04347, 0.04347, 0.13413, 0.08267, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 13, None), (None, None, None, 13, None), 'win']",1.1095275259995105,0.8181818181818181,0.875,"[0.04347, 0.04347, 0.04347, 0.04347, 0.13413, 0.08267, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 13, None), (None, None, None, 13, None), 'win']",1.957915162000063,0.8181818181818181,0.875
"[(39, 31, 29, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.04707, 0.032, 0.02293, 0.03787, 0.04213, 0.03573, 0.10187, 0.08693, 0.13413, 0.11413, 0.01227, 0.01227, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.8932293369998661,0.6363636363636364,0.8125,"[-0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.04707, 0.032, 0.02293, 0.03787, 0.04213, 0.03573, 0.10187, 0.08693, 0.13413, 0.11413, 0.01227, 0.01227, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",1.589770075999695,0.6363636363636364,0.8125,"[-0.0106, -0.04733, 0.03507, 0.04213, 0.06373, 0.05453, 0.04707, 0.032, 0.02293, 0.03787, 0.04213, 0.03573, 0.10187, 0.08693, 0.13413, 0.11413, 0.01227, 0.01227, 0.11413]","[(31, None, 46, None, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",2.484117433999927,0.6363636363636364,0.8125
"[(39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.05453, 0.04707, 0.08253, 0.03467, 0.03467, 0.03467, 0.00427, 0.00427, 0.00427, 0.01947, 0.10187, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 47, 29, None, None), (None, None, None, 13, None), 'win']",0.8013740060014243,0.6363636363636364,0.8125,"[0.05453, 0.04707, 0.08253, 0.03467, 0.03467, 0.03467, 0.00427, 0.00427, 0.00427, 0.01947, 0.10187, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 47, 29, None, None), (None, None, None, 13, None), 'win']",1.5895104339997488,0.6363636363636364,0.8125,"[0.05453, 0.04707, 0.08253, 0.03467, 0.03467, 0.03467, 0.00427, 0.00427, 0.00427, 0.01947, 0.10187, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 47, 29, None, None), (None, None, None, 13, None), 'win']",2.488112328999705,0.6363636363636364,0.8125
"[(47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.16747, 0.17067, 0.0068, 0.0068, 0.0068, -0.03187, 0.0068, -0.03187, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, None, 46, None, None), (None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.8399718529999518,0.6363636363636364,0.75,"[0.08253, 0.03467, 0.0068, 0.0068, 0.0068, -0.03187, 0.0068, -0.03187, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.5160228380009357,0.6363636363636364,0.6875,"[0.08253, 0.03467, 0.0068, 0.0068, 0.0068, -0.03187, 0.0068, -0.03187, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 39, 46, 11, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",2.428757685000164,0.6363636363636364,0.6875
"[(31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.0112, 0.0128, 0.0448, 0.1104, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.31392356700052915,0.8181818181818181,0.875,"[0.0112, 0.0128, 0.0448, 0.1104, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.9715029449998838,0.8181818181818181,0.875,"[0.0112, 0.0128, 0.0448, 0.1104, 0.13413, 0.13413, 0.13413, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, None, None, 13, None), 'win']",1.83020409799974,0.8181818181818181,0.875
"[(47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.11787, 0.11787, 0.11787, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6153609190005227,0.7272727272727273,0.8333333333333334,"[0.11787, 0.11787, 0.11787, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.317425731000185,0.7272727272727273,0.8333333333333334,"[0.11787, 0.11787, 0.11787, 0.08253, 0.08253, 0.08253, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",2.2602424369997607,0.7272727272727273,0.8333333333333334
"[(55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.1104, 0.1104, 0.1104, 0.1104, 0.0448, 0.1104, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.3955571329988743,0.7272727272727273,0.8333333333333334,"[0.1104, 0.1104, 0.1104, 0.1104, 0.0448, 0.1104, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",1.023947934001626,0.7272727272727273,0.8333333333333334,"[0.1104, 0.1104, 0.1104, 0.1104, 0.0448, 0.1104, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 55, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",1.8679944529994827,0.7272727272727273,0.8333333333333334
"[(47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.08253, 0.04213, 0.04213, 0.04213, 0.04213, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.4049197369986359,0.7272727272727273,0.6666666666666666,"[0.08253, 0.04213, 0.04213, 0.04213, 0.04213, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.49763481300033163,0.7272727272727273,0.6666666666666666,"[0.08253, 0.04213, 0.04213, 0.04213, 0.04213, 0.0184, 0.0184, 0.0184, 0.0184, 0.11413, 0.17653, 0.01227, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.4877896710004279,0.7272727272727273,0.6666666666666666
"[(7, 6, 29, 7, 10), 1, (6, 7, 29, 6, 10), 2, (7, 6, 29, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.0432, 0.0432, -0.0432, -0.056, 0.0432, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 15, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.723798088998592,0.7272727272727273,0.75,"[-0.0432, 0.0432, -0.0432, -0.056, 0.0432, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 15, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.3925589850005053,0.7272727272727273,0.75,"[-0.0432, 0.0432, -0.0432, -0.056, 0.0432, -0.00747, -0.00747, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(None, 15, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",2.3386218919986277,0.7272727272727273,0.75
"[(39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.09867, 0.11787, 0.11787, 0.11787, 0.03893, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5602565239987598,0.7272727272727273,0.8333333333333334,"[0.09867, 0.11787, 0.11787, 0.11787, 0.03893, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",1.2278492519999418,0.7272727272727273,0.8333333333333334,"[0.09867, 0.11787, 0.11787, 0.11787, 0.03893, 0.03893, 0.03893, 0.03893, 0.08693, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 47, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",2.146079320998979,0.7272727272727273,0.8333333333333334
"[(55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.03067, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, None, 12, None), (None, None, None, 13, None), 'win']",0.36265065299994603,0.8181818181818181,0.875,"[0.03067, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, None, 12, None), (None, None, None, 13, None), 'win']",0.980233144999147,0.8181818181818181,0.875,"[0.03067, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, None, 12, None), (None, None, None, 13, None), 'win']",1.8362889300005918,0.8181818181818181,0.875
