History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(31, 39, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.02773, 0.03387, -0.02587, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9044257530003961,0.7272727272727273,0.6666666666666666,"[0.02773, 0.03387, -0.02587, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8988586369996483,0.7272727272727273,0.6666666666666666,"[0.02773, 0.03387, -0.02587, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9063661719992524,0.7272727272727273,0.6666666666666666
"[(3, 4, 35, 3, 10), 2, (4, 3, 19, 4, 10), 2, (5, 4, 19, 5, 10), 2, (5, 5, 19, 5, 10), 2, (13, 5, 29, 6, 10), 2, (21, 13, 29, 7, 10), 3, (20, 21, 19, 6, 10), 2, (28, 20, 19, 7, 10), 1, (36, 28, 52, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.00013, 0.0, -0.00013, 0.0, -0.0016, 0.0, 0.0278, 0.0, 0.07467, 0.0, 0.0768, 0.0, -0.30147, -0.24587, -0.22173, -0.07653]","[(28, 20, 19, None, None), (None, 36, 35, 9, None), (None, 45, 52, None, None), 'holes']",0.9413660680002067,0.7272727272727273,0.5833333333333334,"[-0.00013, 0.0, -0.00013, 0.0, -0.0016, 0.0, 0.0278, 0.0, 0.07467, 0.0, 0.0768, 0.0, -0.30147, -0.24587, -0.22173, -0.07653]","[(28, 20, 19, None, None), (None, 36, 35, 9, None), (None, 45, 52, None, None), 'holes']",0.9147563400001673,0.7272727272727273,0.5833333333333334,"[-0.00013, 0.0, -0.00013, 0.0, -0.0016, 0.0, 0.0278, 0.0, 0.07467, 0.0, 0.0768, 0.0, -0.30147, -0.24587, -0.22173, -0.07653]","[(28, 20, 19, None, None), (None, 36, 35, 9, None), (None, 45, 52, None, None), 'holes']",0.9119716999994125,0.7272727272727273,0.5833333333333334
"[(11, 3, 35, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 19, 3, 10), 2, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (3, 4, 35, 3, 10), 2, (4, 3, 19, 4, 10), 2, (12, 4, 19, 5, 10), 3, (4, 12, 19, 4, 10), 2, (5, 4, 19, 5, 10), 2, (13, 5, 19, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[0.058, -0.0072, -0.052, -0.052, 0.00173, 0.00293, 0.00173, -0.02373, -0.05707, -0.0608, -0.11573, 0.00453, 0.0016, -0.0016, -0.0132, -0.088]","[(None, 3, None, 4, None), (12, 4, None, None, None), (None, None, None, 4, None), 'holes']",2.657947753999906,0.7272727272727273,0.8333333333333334,"[0.0216, -0.00147, -0.01693, -0.01693, 0.00173, 0.00293, 0.00173, -0.02373, -0.05707, -0.0608, -0.11573, 0.00453, 0.0016, -0.0016, -0.0132, -0.088]","[(None, 3, 29, None, None), (12, 4, None, None, None), (None, None, None, 4, None), 'holes']",2.5280590190013754,0.7272727272727273,0.8333333333333334,"[0.0216, -0.00147, -0.01693, -0.01693, 0.00173, 0.00293, 0.00173, -0.02373, -0.02853, -0.0304, -0.05787, 0.00227, 0.0016, -0.0016, -0.0132, -0.088]","[(None, 3, 29, None, None), (12, 4, None, None, None), (None, None, 19, 4, None), 'holes']",2.5796858329995302,0.7272727272727273,0.75
"[(47, 39, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (61, 61, 59, 12, 10), 2, (61, 61, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (54, 62, 54, 12, 10)]","[-0.00427, 0.0, -0.1024, 0.0, -0.0136, -0.0024, 0.02133, -0.0024, 0.0092, -0.01027, 0.0092, 0.0304, -0.113, -0.113, -0.113, -0.12913]","[(None, 45, None, 9, None), (None, None, 52, 11, None), (None, None, 59, None, None), 'holes']",1.181342986998061,0.7272727272727273,0.8333333333333334,"[-0.00053, -0.00027, -0.0004, 0.0, 0.0136, 0.0, 0.0136, 0.00747, -0.113, -0.113, -0.113, -0.12913]","[(None, 37, 52, 10, None), (None, 53, 59, None, None), 'holes']",0.6870802119992732,0.8181818181818181,0.625,"[-0.00053, -0.00027, -0.0004, 0.0, 0.0136, 0.0, 0.0136, 0.00747, -0.113, -0.113, -0.113, -0.12913]","[(None, 37, 52, 10, None), (None, 53, 59, None, None), 'holes']",0.6238034029993287,0.8181818181818181,0.625
"[(38, 39, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 46, 10, 10), 3, (39, 38, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (36, 37, 35, 8, 10), 2, (44, 36, 52, 9, 10), 3, (43, 44, 35, 8, 10), 2, (35, 43, 35, 7, 10)]","[0.104, 0.21867, 0.104, -0.112, 0.00347, 0.00347, -0.00427, -0.00053, -0.24587, -0.30147, -0.33467, -0.38053]","[(None, 39, None, None, None), (37, None, None, None, None), 'holes']",1.3529364289970545,0.8181818181818181,1.0,"[0.01893, 0.06507, 0.01893, -0.02587, 0.00347, 0.00347, -0.00427, -0.00053, -0.24587, -0.30147, -0.33467, -0.38053]","[(None, 39, None, 12, None), (37, None, None, None, None), 'holes']",1.2688053829988348,0.8181818181818181,0.875,"[0.01893, 0.06507, 0.01893, -0.02587, 0.00347, 0.00347, -0.00427, -0.00053, -0.24587, -0.30147, -0.33467, -0.38053]","[(None, 39, None, 12, None), (37, None, None, None, None), 'holes']",1.2665041040017968,0.8181818181818181,0.875
"[(5, 4, 19, 5, 10), 2, (6, 5, 19, 6, 10), 2, (6, 6, 19, 6, 10), 1, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (30, 22, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (38, 37, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[-0.04093, 0.06613, -0.05333, -0.00853, -0.05653, 0.00133, 0.0, -0.00107, -0.00027, -0.34427, -0.09333, -0.34427, -0.09333]","[(6, None, None, None, None), (None, None, None, 9, None), (None, 38, 35, None, None), 'holes']",1.44045728600031,0.7272727272727273,0.9166666666666666,"[-0.04587, 0.06613, -0.05333, -0.00853, -0.05653, 0.00133, 0.0, -0.00107, -0.00027, -0.34427, -0.09333, -0.34427, -0.09333]","[(6, 5, None, None, None), (None, None, None, 9, None), (None, 38, 35, None, None), 'holes']",1.263753598999756,0.7272727272727273,0.8333333333333334,"[-0.04587, 0.06613, -0.05333, -0.00853, -0.05653, 0.00133, 0.0, -0.00107, -0.00027, -0.34427, -0.09333, -0.34427, -0.09333]","[(6, 5, None, None, None), (None, None, None, 9, None), (None, 38, 35, None, None), 'holes']",1.2471917639995809,0.7272727272727273,0.8333333333333334
"[(47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 52, 10, 10), 0, (37, 45, 35, 9, 10), 1, (38, 37, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (53, 45, 54, 11, 10), 1, (52, 53, 52, 10, 10)]","[0.00347, -0.00427, -0.00053, -0.00053, 0.0, 0.0192, 0.0, 0.0768, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(37, None, None, None, None), (None, 45, 35, None, None), (None, 45, 52, None, None), 'holes']",0.9162558759999229,0.7272727272727273,0.8333333333333334,"[0.00347, -0.00427, -0.00053, -0.00053, 0.0, 0.0192, 0.0, 0.0768, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(37, None, None, None, None), (None, 45, 35, None, None), (None, 45, 52, None, None), 'holes']",0.9182580310007324,0.7272727272727273,0.8333333333333334,"[0.00173, -0.00213, -0.00027, -0.00053, 0.0, 0.0192, 0.0, 0.0768, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(37, None, 29, None, None), (None, 45, 35, None, None), (None, 45, 52, None, None), 'holes']",0.89005863499915,0.7272727272727273,0.75
"[(39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.09867, 0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8006007359981595,0.7272727272727273,0.6666666666666666,"[0.09867, 0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8013080410019029,0.7272727272727273,0.6666666666666666,"[0.09867, 0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.7998685070015199,0.7272727272727273,0.6666666666666666
"[(6, 6, 19, 6, 10), 1, (14, 6, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.04987, 0.0832, 0.0528, -0.0304, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.00213, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(14, None, None, None, None), (None, 31, None, 11, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.2385488680010894,0.6363636363636364,0.75,"[-0.04987, 0.0832, 0.0528, -0.0304, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.00213, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(14, None, None, None, None), (None, 31, None, 11, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.2236974589977763,0.6363636363636364,0.75,"[-0.04987, 0.0832, 0.0528, -0.0304, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.00213, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(14, None, None, None, None), (None, 31, None, 11, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.2150385639979504,0.6363636363636364,0.75
"[(31, 31, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.06373, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.0448, 0.0448, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9312047999992501,0.6363636363636364,0.6875,"[0.06373, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.0448, 0.0448, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9260194740018051,0.6363636363636364,0.6875,"[0.06373, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.0448, 0.0448, 0.1104, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9033135159988888,0.6363636363636364,0.6875
"[(30, 31, 29, 9, 10), 2, (22, 30, 19, 8, 10), 1, (23, 22, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.0024, -0.0664, -0.056, 0.12747, 0.12747, 0.10907, 0.10907, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9956274180003675,0.7272727272727273,0.75,"[0.0024, -0.0664, -0.056, 0.06373, 0.06373, 0.05453, 0.05453, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9748504970011709,0.7272727272727273,0.6666666666666666,"[0.0024, -0.0664, -0.056, 0.06373, 0.06373, 0.05453, 0.05453, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.011490335000417,0.7272727272727273,0.6666666666666666
"[(39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (53, 45, 54, 11, 10), 1, (54, 53, 54, 12, 10)]","[-0.00213, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(None, 45, 52, None, None), 'holes']",0.6347237310001219,0.9090909090909091,0.75,"[-0.00213, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(None, 45, 52, None, None), 'holes']",0.6342386969990912,0.9090909090909091,0.75,"[-0.00213, 0.0, -0.0512, 0.0, -0.22173, -0.07653, -0.22173, -0.16127]","[(None, 45, 52, None, None), 'holes']",0.6307853559992509,0.9090909090909091,0.75
"[(3, 11, 19, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (12, 4, 19, 5, 10), 3, (11, 12, 35, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (11, 3, 19, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (28, 20, 19, 7, 10), 1, (27, 28, 19, 6, 10), 0, (19, 27, 19, 5, 10)]","[-0.06953, -0.01307, -0.03013, -0.0148, 0.0128, -0.0128, 0.00427, 0.02987, -0.32587, -0.00773, -0.01947, -0.32587, 0.00533, -0.34773, -0.09293, -0.1892]","[(None, None, 35, None, None), (None, 11, None, 3, None), (None, 11, None, 5, None), 'holes']",1.7324750980005774,0.7272727272727273,0.8333333333333334,"[-0.01133, -0.0072, -0.0104, 0.00027, 0.0048, -0.0048, 0.0016, 0.0112, -0.32587, -0.00773, -0.01947, -0.32587, 0.00533, -0.34773, -0.09293, -0.1892]","[(None, None, 35, 4, None), (None, 11, 35, None, None), (None, 11, None, 5, None), 'holes']",1.6302809070002695,0.7272727272727273,0.75,"[-0.01133, -0.0072, -0.0104, 0.00027, 0.0048, -0.0048, 0.0016, 0.0112, -0.32587, -0.00773, -0.01947, -0.32587, 0.00533, -0.34773, -0.09293, -0.1892]","[(None, None, 35, 4, None), (None, 11, 35, None, None), (None, 11, None, 5, None), 'holes']",1.606041096001718,0.7272727272727273,0.75
"[(15, 7, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (23, 23, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (39, 31, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.0672, -0.056, -0.056, 0.12747, 0.08427, 0.06133, 0.10907, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0509712099992612,0.7272727272727273,0.75,"[-0.0672, -0.056, -0.056, 0.06373, 0.04213, 0.03067, 0.05453, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.0269624040010967,0.7272727272727273,0.6666666666666666,"[-0.0672, -0.056, -0.056, 0.06373, 0.04213, 0.03067, 0.05453, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.0554969719996734,0.7272727272727273,0.6666666666666666
"[(15, 7, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (22, 23, 29, 8, 10), 1, (30, 22, 46, 9, 10), 2, (38, 30, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.05653, -0.00853, -0.05653, 0.00267, 0.0, -0.004, -0.00053, -0.00213, 0.0, 0.0768, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, None, None, 9, None), (37, None, None, None, None), (None, 45, 52, None, None), 'holes']",1.16100392899898,0.7272727272727273,0.9166666666666666,"[-0.05653, -0.00853, -0.05653, 0.00267, 0.0, -0.004, -0.00053, -0.00213, 0.0, 0.0768, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, None, None, 9, None), (37, None, None, None, None), (None, 45, 52, None, None), 'holes']",1.1584309680001752,0.7272727272727273,0.9166666666666666,"[-0.05653, -0.00853, -0.05653, 0.00133, 0.0, -0.002, -0.00027, -0.00213, 0.0, 0.0768, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(None, None, None, 9, None), (37, None, 29, None, None), (None, 45, 52, None, None), 'holes']",1.1425176960001409,0.7272727272727273,0.8333333333333334
"[(39, 39, 46, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (36, 37, 52, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 52, 10, 10), 0, (37, 45, 29, 9, 10), 1, (45, 37, 52, 10, 10), 0, (53, 45, 52, 11, 10), 1, (52, 53, 52, 10, 10)]","[-0.0212, 0.00507, -0.02133, -0.00427, -0.00053, -0.0004, 0.0, 0.0168, 0.0, 0.0384, -0.33333, 0.0384, -0.33333, -0.22173, -0.24587, -0.22173, -0.16127]","[(31, None, None, None, None), (37, None, None, None, None), (None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",1.1225651380009367,0.6363636363636364,0.8125,"[0.00707, 0.00507, -0.02133, -0.00427, -0.00053, -0.0004, 0.0, 0.0168, 0.0, 0.0384, -0.33333, 0.0384, -0.33333, -0.22173, -0.24587, -0.22173, -0.16127]","[(31, 39, None, None, None), (37, None, None, None, None), (None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",1.0171262209987617,0.6363636363636364,0.75,"[0.00707, 0.00253, -0.01067, -0.00213, -0.00027, -0.0004, 0.0, 0.0168, 0.0, 0.0384, -0.33333, 0.0384, -0.33333, -0.22173, -0.24587, -0.22173, -0.16127]","[(31, 39, None, None, None), (37, None, 29, None, None), (None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",0.9933876040013274,0.6363636363636364,0.6875
"[(31, 39, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.05333, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6483710310021706,0.8181818181818181,0.625,"[0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.05333, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6404032690006716,0.8181818181818181,0.625,"[0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.05333, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.6384726989999763,0.8181818181818181,0.625
"[(39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.01613, 0.01947, 0.06267, 0.036, 0.036, -0.20267, 0.00747, -0.31493, 0.01493, -0.31493, -0.05333, -0.33387, -0.3256, -0.05333]","[(None, 47, 29, None, None), (None, 55, 54, None, None), (None, 55, 54, 12, None), 'holes']",0.7668537910030864,0.7272727272727273,0.6666666666666666,"[0.01613, 0.01947, 0.01067, 0.00747, 0.00747, -0.31493, 0.00747, -0.31493, 0.01493, -0.31493, -0.05333, -0.33387, -0.3256, -0.05333]","[(None, 47, 29, None, None), (None, 55, 54, 12, None), (None, 55, 54, 12, None), 'holes']",0.763915460996941,0.7272727272727273,0.5833333333333334,"[0.01613, 0.01947, 0.01067, 0.00747, 0.00747, -0.31493, 0.00747, -0.31493, 0.01493, -0.31493, -0.05333, -0.33387, -0.3256, -0.05333]","[(None, 47, 29, None, None), (None, 55, 54, 12, None), (None, 55, 54, 12, None), 'holes']",0.765490140998736,0.7272727272727273,0.5833333333333334
"[(30, 31, 46, 9, 10), 2, (38, 30, 46, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (23, 31, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.0032, 0.03253, -0.0032, 0.0192, 0.04267, 0.0736, 0.02773, 0.03387, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, None, 9, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.037114325001312,0.7272727272727273,0.75,"[-0.0032, 0.03253, -0.0032, 0.0192, 0.04267, 0.0736, 0.02773, 0.03387, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, None, 9, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0293609769978502,0.7272727272727273,0.75,"[-0.0022, 0.00653, -0.0022, 0.00053, 0.04267, 0.0736, 0.02773, 0.03387, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, 19, 9, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0002510549966246,0.7272727272727273,0.6666666666666666
