History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10)]","[-0.03733, 0.096, -0.03733, -0.068, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, 0.06747, -0.2224, 0.35947, 0.26133]","[(None, 31, None, None, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.8153104359989811,0.7272727272727273,1.0,"[-0.0304, 0.0576, -0.0304, -0.0392, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, 0.06747, -0.2224, 0.35947, 0.26133]","[(None, 31, None, 11, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.7835139649978373,0.7272727272727273,0.9166666666666666,"[-0.0304, 0.0576, -0.0304, -0.0392, 0.02773, 0.03387, -0.02587, -0.02587, -0.006, 0.00773, 0.00773, -0.006, 0.06747, -0.2224, 0.35947, 0.26133]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",0.7584688189999724,0.7272727272727273,0.8333333333333334
"[(22, 23, 29, 8, 10), 1, (23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10)]","[0.096, -0.03733, -0.068, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, -0.2224, 0.35947, 0.26133, 0.20427]","[(None, 31, None, None, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.7989122660001158,0.7272727272727273,1.0,"[0.0576, -0.0304, -0.0392, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, -0.2224, 0.35947, 0.26133, 0.20427]","[(None, 31, None, 11, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.764682922999782,0.7272727272727273,0.9166666666666666,"[0.0576, -0.0304, -0.0392, 0.02773, 0.03387, -0.02587, -0.02587, -0.006, 0.00773, 0.00773, -0.006, -0.2224, 0.35947, 0.26133, 0.20427]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",0.7489356480000424,0.7272727272727273,0.8333333333333334
"[(23, 22, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10)]","[-0.03733, -0.068, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, 0.35947, 0.26133, 0.20427, 0.26133]","[(None, 31, None, None, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.7800078749969543,0.7272727272727273,1.0,"[-0.0304, -0.0392, 0.016, 0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, 0.35947, 0.26133, 0.20427, 0.26133]","[(None, 31, None, 11, None), (None, 39, None, None, None), (38, None, None, None, None), 'specific_part']",0.7379303639972932,0.7272727272727273,0.9166666666666666,"[-0.0304, -0.0392, 0.02773, 0.03387, -0.02587, -0.02587, -0.006, 0.00773, 0.00773, -0.006, 0.35947, 0.26133, 0.20427, 0.26133]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (38, None, None, None, None), 'specific_part']",0.6819931190002535,0.7272727272727273,0.8333333333333334
"[(31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10)]","[0.016, 0.08, -0.112, -0.112, -0.07573, 0.00267, 0.00267, -0.07573, 0.01013, 0.01013, -0.03387, 0.02, 0.26133, 0.20427, 0.26133, -0.16347]","[(None, 39, None, None, None), (None, None, None, 10, None), (30, None, None, None, None), 'specific_part']",0.9160141549982654,0.7272727272727273,1.0,"[0.016, 0.08, -0.112, -0.112, -0.07573, 0.00267, 0.00267, -0.07573, 0.01013, 0.01013, -0.03387, 0.02, 0.26133, 0.20427, 0.26133, -0.16347]","[(None, 39, None, None, None), (None, None, None, 10, None), (30, None, None, None, None), 'specific_part']",0.9154074030011543,0.7272727272727273,1.0,"[0.016, 0.08, -0.112, -0.112, -0.07573, 0.00267, 0.00267, -0.07573, 0.01013, 0.01013, -0.03387, 0.02, 0.26133, 0.20427, 0.26133, -0.16347]","[(None, 39, None, None, None), (None, None, None, 10, None), (30, None, None, None, None), 'specific_part']",0.9168545499996981,0.7272727272727273,1.0
"[(39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10)]","[0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, -0.0016, -0.00373, 0.03867, 0.00827, -0.01693, 0.01, 0.00433, 0.01333, 0.20427, 0.26133, -0.16347, -0.0912]","[(None, 39, None, None, None), (38, None, None, None, None), (22, None, None, None, None), (None, None, 46, 9, None), 'specific_part']",1.1038256289975834,0.6363636363636364,0.9375,"[0.08, -0.112, -0.112, -0.006, 0.00773, 0.00773, -0.006, -0.0008, -0.00187, 0.01, 0.00373, -0.01693, 0.01, 0.00433, 0.01333, 0.20427, 0.26133, -0.16347, -0.0912]","[(None, 39, None, None, None), (38, None, None, None, None), (22, 30, 29, None, None), (None, None, 46, 9, None), 'specific_part']",0.9508412979994318,0.6363636363636364,0.8125,"[0.03387, -0.02587, -0.02587, -0.006, 0.00773, 0.00773, -0.006, -0.0008, -0.00187, 0.01, 0.00373, -0.01693, 0.01, 0.00433, 0.01333, 0.20427, 0.26133, -0.16347, -0.0912]","[(None, 39, None, 12, None), (38, None, None, None, None), (22, 30, 29, None, None), (None, None, 46, 9, None), 'specific_part']",0.928138934999879,0.6363636363636364,0.75
"[(1, 0, 41, 1, 10), 2, (9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10)]","[-0.01227, 0.16187, 0.0912, 0.00013, 0.0128, 0.032, 0.00987, -0.05973, -0.06227, 0.13173, 0.17173, 0.14933, 0.12667]","[(9, None, 19, None, None), (None, None, None, 4, None), (6, None, None, None, None), 'specific_part']",0.9512081109969586,0.7272727272727273,0.9166666666666666,"[-0.01227, 0.16187, 0.0912, 0.00013, 0.0128, 0.0368, -0.004, -0.04747, -0.01813, 0.13173, 0.17173, 0.14933, 0.12667]","[(9, None, 19, None, None), (None, None, None, 4, None), (6, 5, None, None, None), 'specific_part']",0.8036289890005719,0.7272727272727273,0.8333333333333334,"[-0.01227, 0.16187, 0.0912, 0.00013, 0.0128, 0.0368, -0.004, -0.04747, -0.01813, 0.13173, 0.17173, 0.14933, 0.12667]","[(9, None, 19, None, None), (None, None, None, 4, None), (6, 5, None, None, None), 'specific_part']",0.8385192690002441,0.7272727272727273,0.8333333333333334
"[(9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10)]","[0.16187, 0.0912, 0.00013, 0.0128, 0.032, 0.00987, -0.05973, -0.06227, 0.17173, 0.14933, 0.12667, -0.06107]","[(None, None, None, 4, None), (6, None, None, None, None), 'specific_part']",0.7421489369990013,0.8181818181818181,1.0,"[0.16187, 0.0912, 0.00013, 0.0128, 0.0368, -0.004, -0.04747, -0.01813, 0.17173, 0.14933, 0.12667, -0.06107]","[(None, None, None, 4, None), (6, 5, None, None, None), 'specific_part']",0.6287913529995421,0.8181818181818181,0.875,"[0.16187, 0.0912, 0.00013, 0.0128, 0.0368, -0.004, -0.04747, -0.01813, 0.17173, 0.14933, 0.12667, -0.06107]","[(None, None, None, 4, None), (6, 5, None, None, None), 'specific_part']",0.6366024630005995,0.8181818181818181,0.875
"[(1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10)]","[0.0288, -0.0024, 0.00187, 0.00747, 0.088, 0.0256, 0.04853, -0.0592, 0.14933, 0.12667, -0.06107, -0.16347]","[(12, 11, None, None, None), (None, None, None, 7, None), 'specific_part']",0.6817259449999256,0.8181818181818181,0.875,"[0.04, 0.01427, -0.00333, 0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.14933, 0.12667, -0.06107, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), 'specific_part']",0.6871822009998141,0.8181818181818181,0.875,"[0.04, 0.01427, -0.00333, 0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.14933, 0.12667, -0.06107, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), 'specific_part']",0.6867097620015556,0.8181818181818181,0.875
"[(2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10)]","[0.00013, 0.0128, 0.0376, 0.008, -0.16027, -0.07907, -0.02413, -0.1184, -0.01947, -0.10773, 0.12667, -0.06107, -0.16347, -0.0912]","[(None, None, None, 4, None), (None, None, None, 6, None), (None, None, None, 8, None), 'specific_part']",1.1473498300001665,0.7272727272727273,1.0,"[0.03787, -0.03333, 0.00827, -0.00187, 0.024, -0.08, -0.0368, -0.0464, 0.12667, -0.06107, -0.16347, -0.0912]","[(13, None, None, None, None), (None, 7, None, 8, None), 'specific_part']",0.650086770998314,0.8181818181818181,0.875,"[0.03787, -0.03333, 0.00827, -0.00187, 0.024, -0.08, -0.0368, -0.0464, 0.12667, -0.06107, -0.16347, -0.0912]","[(13, None, None, None, None), (None, 7, None, 8, None), 'specific_part']",0.6437789420015179,0.8181818181818181,0.875
"[(3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10)]","[0.00493, 0.0, -0.00053, -0.00013, 0.15413, 0.06613, 0.05653, -0.05653, -0.06107, -0.16347, -0.0912, -0.0912]","[(5, 13, 29, None, None), (None, None, None, 9, None), 'specific_part']",0.6254615559992089,0.8181818181818181,0.75,"[0.00493, 0.0, -0.00053, -0.00013, 0.15413, 0.06613, 0.05653, -0.05653, -0.06107, -0.16347, -0.0912, -0.0912]","[(5, 13, 29, None, None), (None, None, None, 9, None), 'specific_part']",0.6173327059987059,0.8181818181818181,0.75,"[0.00493, 0.0, -0.00053, -0.00013, 0.15413, 0.06613, 0.05653, -0.05653, -0.06107, -0.16347, -0.0912, -0.0912]","[(5, 13, 29, None, None), (None, None, None, 9, None), 'specific_part']",0.6210480650006502,0.8181818181818181,0.75
"[(11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10)]","[0.00747, 0.088, 0.0256, 0.04853, -0.0592, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, 11, None, None, None), (None, None, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8830134330019064,0.7272727272727273,0.9166666666666666,"[0.00747, 0.088, 0.0256, 0.04853, -0.0592, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, 11, None, None, None), (None, None, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8672077270020964,0.7272727272727273,0.9166666666666666,"[0.03307, 0.05547, 0.00747, -0.01813, -0.04853, 0.168, 0.088, -0.03733, -0.068, -0.16347, -0.0912, -0.0912, -0.16347]","[(12, None, None, None, None), (None, 6, None, 7, None), (None, 31, None, None, None), 'specific_part']",0.8938406349989236,0.7272727272727273,0.9166666666666666
"[(12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10)]","[0.008, -0.16027, -0.07907, 0.136, -0.032, -0.112, -0.09333, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, None, None, 6, None), (None, 23, None, None, None), (30, None, None, None, None), 'specific_part']",1.0408950130004087,0.7272727272727273,1.0,"[0.008, -0.16027, -0.07907, 0.0816, -0.0192, -0.0672, -0.056, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, None, None, 6, None), (None, 23, None, 10, None), (30, None, None, None, None), 'specific_part']",0.9824628790011047,0.7272727272727273,0.9166666666666666,"[-0.00533, -0.0768, -0.02773, 0.0816, -0.0192, -0.0672, -0.056, -0.004, -0.06373, -0.06373, -0.004, -0.0912, -0.0912, -0.16347, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, 10, None), (30, None, None, None, None), 'specific_part']",0.8729759540001396,0.7272727272727273,0.8333333333333334
"[(13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10)]","[0.0256, 0.04853, -0.0592, 0.168, 0.088, -0.03733, -0.068, 0.03467, 0.03467, -0.068, -0.296, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, None, None, 7, None), (None, 31, None, None, None), (None, 30, None, None, None), 'specific_part']",1.0158918679990165,0.7272727272727273,1.0,"[-0.16027, -0.07907, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, None, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.3076379550002457,0.6363636363636364,0.875,"[-0.0768, -0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.0912, -0.16347, 0.26133, 0.35947]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.200685864998377,0.6363636363636364,0.8125
"[(5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10)]","[0.04853, -0.0592, 0.168, 0.088, -0.03733, -0.068, 0.03467, 0.03467, -0.068, -0.296, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, None, None, 7, None), (None, 31, None, None, None), (None, 30, None, None, None), 'specific_part']",0.9669766100014385,0.7272727272727273,1.0,"[-0.07907, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, None, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.2606785720017797,0.6363636363636364,0.875,"[-0.02773, 0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, -0.16347, 0.26133, 0.35947, 0.26133]","[(None, 5, None, 6, None), (None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",1.1715645040021627,0.6363636363636364,0.8125
"[(6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10)]","[-0.0592, 0.168, 0.088, -0.03733, -0.068, 0.03467, 0.03467, -0.068, -0.296, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, None, None, 7, None), (None, 31, None, None, None), (None, 30, None, None, None), 'specific_part']",0.9195616670003801,0.7272727272727273,1.0,"[0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.9094198069979029,0.7272727272727273,0.8333333333333334,"[0.136, -0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.26133, 0.35947, 0.26133, 0.35947]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.934623986002407,0.7272727272727273,0.8333333333333334
"[(7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10)]","[0.168, 0.088, -0.03733, -0.068, 0.03467, 0.03467, -0.068, -0.296, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 31, None, None, None), (None, 30, None, None, None), 'specific_part']",0.6175715789977403,0.8181818181818181,1.0,"[-0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.9701940770028159,0.7272727272727273,0.8333333333333334,"[-0.032, -0.112, -0.09333, -0.068, -0.11733, -0.11733, -0.068, 0.01387, 0.01387, -0.0272, 0.01493, 0.35947, 0.26133, 0.35947, -0.0912]","[(None, 23, None, None, None), (None, 31, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.9419544439988385,0.7272727272727273,0.8333333333333334
"[(15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10)]","[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.068, -0.296, 0.1, -0.296, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, None, None, None), 'specific_part']",0.8148106430016924,0.7272727272727273,0.9166666666666666,"[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.0272, 0.01493, 0.04, 0.01493, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.7609106429990788,0.7272727272727273,0.75,"[0.0528, -0.0304, -0.0392, 0.0196, 0.0196, -0.0024, 0.01813, -0.0272, 0.01493, 0.04, 0.01493, 0.26133, 0.35947, -0.0912, -0.16347]","[(None, 31, None, 11, None), (38, None, None, None, None), (None, 30, 29, 10, None), 'specific_part']",0.739688997000485,0.7272727272727273,0.75
"[(30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10)]","[-0.00107, -0.00027, -0.00107, -0.00027, 0.04067, 0.0276, 0.04067, -0.16747, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, None, 46, None, None), 'specific_part']",0.499889358998189,0.8181818181818181,0.75,"[-0.00107, -0.00027, -0.00107, -0.00027, 0.04067, 0.0276, 0.04067, -0.16747, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, None, 46, None, None), 'specific_part']",0.508833173000312,0.8181818181818181,0.75,"[-0.00107, -0.00027, -0.00107, -0.00027, 0.04067, 0.0276, 0.04067, -0.16747, 0.06747, 0.06747, 0.06747, 0.06747]","[(None, 38, 29, 11, None), (None, None, 46, None, None), 'specific_part']",0.5045074570007273,0.8181818181818181,0.75
"[(39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10)]","[0.17067, -0.13467, -0.13467, 0.07067, -0.13467, -0.13467, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, 47, None, None, None), (None, 47, None, None, None), (None, 47, None, 12, None), 'specific_part']",0.46011542300038855,0.7272727272727273,0.9166666666666666,"[0.17067, -0.13467, -0.13467, 0.07067, -0.13467, -0.13467, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, 47, None, None, None), (None, 47, None, None, None), (None, 47, None, 12, None), 'specific_part']",0.4538701919991581,0.7272727272727273,0.9166666666666666,"[0.04707, 0.04213, 0.02373, 0.04213, 0.04213, 0.03067, 0.03067, 0.03067, -0.06347, -0.12347, 0.06747, 0.06747, 0.06747]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 47, None, 12, None), 'specific_part']",0.480471860999387,0.7272727272727273,0.75
